phase,variant,checkpoint_name,decode_mode,metric_name,case_metric_rows,case_count,dice_mean,hd95_mean,hd95_worst,remote_fp_mean,status
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_14000,pathology_aware,myops_edema,44,44,0.7067323388613126,53.38985173196692,207.8855330715962,23.90909090909091,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_16000,argmax,myops_scar,44,44,0.28748030467480973,84.38489751159877,215.0487389432821,12.090909090909092,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_16000,argmax,myops_edema,44,44,0.703914122835604,57.19797212946833,207.63704782034634,30.5,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_16000,pathology_aware,myops_scar,44,44,0.2881419019918407,86.72494605667042,214.58820392587123,14.113636363636363,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_16000,pathology_aware,myops_edema,44,44,0.7047109032268469,57.74982176309159,215.23655190456736,34.52272727272727,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_18000,argmax,myops_scar,44,44,0.29270451568634687,82.24642688726111,194.2621614557717,11.386363636363637,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_18000,argmax,myops_edema,44,44,0.7049126707149262,55.6957025785603,217.96648848206698,32.61363636363637,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_18000,pathology_aware,myops_scar,44,44,0.30583640963720005,87.1592868537788,194.22691345558832,12.113636363636363,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_18000,pathology_aware,myops_edema,44,44,0.7068853515566454,56.64478396545576,217.8876451138768,33.72727272727273,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_2000,argmax,myops_scar,44,44,0.13359220211188733,111.65926106339491,201.16299917490608,13.522727272727273,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_2000,argmax,myops_edema,44,44,0.6778319243886265,49.79858454666825,180.10826739217137,10.590909090909092,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_2000,pathology_aware,myops_scar,44,44,0.13359220211188733,111.65926106339491,201.16299917490608,13.522727272727273,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_2000,pathology_aware,myops_edema,44,44,0.6778319243886265,49.79858454666825,180.10826739217137,10.590909090909092,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_20000,argmax,myops_scar,44,44,0.3308967277249394,67.40310287837082,194.2294573454737,10.409090909090908,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_20000,argmax,myops_edema,44,44,0.7028881676656518,63.57429716773263,278.1341698190429,38.11363636363637,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_20000,pathology_aware,myops_scar,44,44,0.3314677826156527,75.46825334937037,194.19570109512767,11.590909090909092,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_20000,pathology_aware,myops_edema,44,44,0.7051357988569001,63.4081391540168,279.2576717404656,39.27272727272727,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_4000,argmax,myops_scar,44,44,0.14431565409121277,114.9313012637178,214.98163157994648,23.15909090909091,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_4000,argmax,myops_edema,44,44,0.6674118132947889,66.44683975830823,256.7535365360801,45.63636363636363,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_4000,pathology_aware,myops_scar,44,44,0.14431565409121277,114.9313012637178,214.98163157994648,23.15909090909091,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_4000,pathology_aware,myops_edema,44,44,0.6674124100496029,66.44683395689161,256.7535365360801,45.63636363636363,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_6000,argmax,myops_scar,44,44,0.15872928852344118,124.60524980617066,224.76623300202544,29.59090909090909,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_6000,argmax,myops_edema,44,44,0.6673982946910957,63.18700884051942,214.39425562457694,32.29545454545455,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_6000,pathology_aware,myops_scar,44,44,0.17078349188746347,124.79010569453568,223.65877323655343,31.113636363636363,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_6000,pathology_aware,myops_edema,44,44,0.6848650970317375,62.27857997650831,214.32882702315058,33.90909090909091,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_8000,argmax,myops_scar,44,44,0.15430073856159907,135.26353369790064,226.04107157268547,63.63636363636363,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_8000,argmax,myops_edema,44,44,0.6786820203419694,61.93550304777721,221.35432432643054,42.15909090909091,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_8000,pathology_aware,myops_scar,44,44,0.16568336619188198,135.4703483566195,225.94777280739086,64.52272727272727,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_8000,pathology_aware,myops_edema,44,44,0.6895890552559563,64.00327060478831,271.95872928976445,43.31818181818182,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_best,argmax,myops_scar,44,44,0.4128373600527054,68.96407152650262,184.69657256531136,12.0,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_best,argmax,myops_edema,44,44,0.6860212926079551,53.99664748438783,197.96905642571605,33.38636363636363,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_best,pathology_aware,myops_scar,44,44,0.428898020771026,70.84833846562485,184.98859019111987,13.068181818181818,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_best,pathology_aware,myops_edema,44,44,0.6880270264040645,54.45869482979887,194.65492301907156,36.59090909090909,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_final,argmax,myops_scar,44,44,0.4090807169393249,76.20737593847578,189.1631746746157,11.681818181818182,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_final,argmax,myops_edema,44,44,0.6808421302677551,47.86254157107048,217.03258365955426,13.181818181818182,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_final,pathology_aware,myops_scar,44,44,0.4271764127009583,79.40884985521885,189.51798448560714,13.045454545454545,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_final,pathology_aware,myops_edema,44,44,0.684182711415856,48.73847241784858,216.57096900214046,14.977272727272727,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_10000,argmax,myops_scar,44,44,0.4128373600527054,68.96407152650262,184.69657256531136,12.0,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_10000,argmax,myops_edema,44,44,0.6860212926079551,53.99664748438783,197.96905642571605,33.38636363636363,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_10000,pathology_aware,myops_scar,44,44,0.428898020771026,70.84833846562485,184.98859019111987,13.068181818181818,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_10000,pathology_aware,myops_edema,44,44,0.6880270264040645,54.45869482979887,194.65492301907156,36.59090909090909,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_1250,argmax,myops_scar,44,44,0.16398545681160076,104.8722305305425,202.7213663026146,11.386363636363637,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_1250,argmax,myops_edema,44,44,0.6593289624211572,63.39184979752556,270.9557666563016,31.40909090909091,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_1250,pathology_aware,myops_scar,44,44,0.1976387721271512,104.56369376589043,202.15239413364313,11.363636363636363,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_1250,pathology_aware,myops_edema,44,44,0.6741263836978729,62.12517755469722,270.7434257872864,31.454545454545453,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_2000,argmax,myops_scar,44,44,0.12571864017577827,111.18168672233287,220.07529853473963,11.431818181818182,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_2000,argmax,myops_edema,44,44,0.683610337848968,49.11475245713132,178.60465178533101,6.386363636363637,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_2000,pathology_aware,myops_scar,44,44,0.15441357238569195,110.83880189043045,219.95909389858738,11.477272727272727,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_2000,pathology_aware,myops_edema,44,44,0.7037666150893197,47.35528423075429,178.49400306035605,6.340909090909091,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_2500,argmax,myops_scar,44,44,0.15531753083775757,112.19493753646022,191.97870381082004,14.272727272727273,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_2500,argmax,myops_edema,44,44,0.6693994324330037,56.95141072804859,222.53226970288918,22.681818181818183,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_2500,pathology_aware,myops_scar,44,44,0.18964265102890127,111.94496328350154,191.53335252191025,14.318181818181818,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_2500,pathology_aware,myops_edema,44,44,0.6861358332915967,56.781430906443,222.4540296547242,22.681818181818183,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_3750,argmax,myops_scar,44,44,0.15908898439942507,107.96017181438746,193.34017834715831,13.727272727272727,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_3750,argmax,myops_edema,44,44,0.666792896216879,61.7718055575617,258.42816854455725,29.59090909090909,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_3750,pathology_aware,myops_scar,44,44,0.19284000116847055,107.63667613163474,193.17805892902064,14.0,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_3750,pathology_aware,myops_edema,44,44,0.6761111402220614,61.67503808735141,258.3405398941964,29.568181818181817,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_5000,argmax,myops_scar,44,44,0.18106442458787908,103.8794534580365,197.42557970756326,14.386363636363637,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_5000,argmax,myops_edema,44,44,0.6865489037013993,46.58928837074072,184.15562353699931,15.477272727272727,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_5000,pathology_aware,myops_scar,44,44,0.20270091640723953,103.89653178247171,197.4230685087931,14.5,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_5000,pathology_aware,myops_edema,44,44,0.7014645525670545,46.353219344554155,184.01146628158426,15.409090909090908,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_6000,argmax,myops_scar,44,44,0.19282443063141858,109.55419834840836,210.88182537689102,19.795454545454547,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_6000,argmax,myops_edema,44,44,0.6673076070872632,59.27237235986259,236.76082862073437,62.31818181818182,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_6000,pathology_aware,myops_scar,44,44,0.21809075259465016,109.36331552201881,210.59050058918595,20.068181818181817,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_6000,pathology_aware,myops_edema,44,44,0.6792646336856648,59.07342272981771,236.68880229148797,62.52272727272727,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_6250,argmax,myops_scar,44,44,0.2850782984655654,100.6653001619008,197.47026898070055,20.068181818181817,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_6250,argmax,myops_edema,44,44,0.6813952222323288,60.86233204440791,238.74306427200398,42.5,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_6250,pathology_aware,myops_scar,44,44,0.30118536553064706,101.70341591848978,196.91861570171466,20.863636363636363,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_6250,pathology_aware,myops_edema,44,44,0.6857292434995411,60.783312055202195,238.6933810942739,43.06818181818182,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_7500,argmax,myops_scar,44,44,0.31918583975899467,83.281384904836,194.78126698847188,13.886363636363637,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_7500,argmax,myops_edema,44,44,0.6976476941411183,50.74943349228983,218.2527335599433,24.977272727272727,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_7500,pathology_aware,myops_scar,44,44,0.3413205396688801,84.08290437133572,194.89366520477623,15.181818181818182,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_7500,pathology_aware,myops_edema,44,44,0.6996736484491741,51.32541865973817,217.82509369442764,27.34090909090909,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_8750,argmax,myops_scar,44,44,0.40223908029905836,66.9066708756886,187.38858294565307,12.113636363636363,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_8750,argmax,myops_edema,44,44,0.6935505309245873,52.151729632100796,203.29915473000273,29.113636363636363,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_8750,pathology_aware,myops_scar,44,44,0.4215821828672381,68.28967314574778,187.51916242918435,13.068181818181818,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_8750,pathology_aware,myops_edema,44,44,0.6944225661159318,53.004486270762214,201.9438674371126,32.18181818181818,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_9000,argmax,myops_scar,44,44,0.3526493962366866,56.652767762543206,193.74367295235123,6.136363636363637,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_9000,argmax,myops_edema,44,44,0.7131598699646722,42.99490080039523,187.88703009941497,13.431818181818182,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_9000,pathology_aware,myops_scar,44,44,0.3893704554763303,59.21027069643941,193.50883924725804,7.863636363636363,RUNTIME_METRICS
alignment_control,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_9000,pathology_aware,myops_edema,44,44,0.718570177707361,43.737359130687445,190.47598191351977,14.613636363636363,RUNTIME_METRICS
