component,source_path,stage,step,value,variant
loss_anatomy_union_lv_rv,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.4132673144340515,m7_scar_precision_edema_safe
loss_scar_proposal,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.09896107763051987,m7_scar_precision_edema_safe
loss_edema_proposal_t2_present_only,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.2756061553955078,m7_scar_precision_edema_safe
loss_scar_refiner_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.1632358878850937,m7_scar_precision_edema_safe
loss_edema_refiner_t2_present_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.32070308923721313,m7_scar_precision_edema_safe
loss_anchor_preservation_outside_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.00040529813850298524,m7_scar_precision_edema_safe
loss_branch_arbitration_consistency,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.0,m7_scar_precision_edema_safe
loss_bounded_correction,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,3.9657797813415527,m7_scar_precision_edema_safe
loss_component_remote_fp,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.021255167201161385,m7_scar_precision_edema_safe
loss_no_t2_edema_safety,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,-0.0,m7_scar_precision_edema_safe
loss_dictionary_entropy_coverage_load_balance,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.006006190553307533,m7_scar_precision_edema_safe
loss_prototype_diversity_margin,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.07362788915634155,m7_scar_precision_edema_safe
m6_expanded_total_loss,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,1.3692225217819214,m7_scar_precision_edema_safe
anatomy_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.9844444990158081,m7_scar_precision_edema_safe
anatomy_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.9844443798065186,m7_scar_precision_edema_safe
anatomy_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.637851893901825,m7_scar_precision_edema_safe
anatomy_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.9844444990158081,m7_scar_precision_edema_safe
edema_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.9811111688613892,m7_scar_precision_edema_safe
edema_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.9811111688613892,m7_scar_precision_edema_safe
edema_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.8631137609481812,m7_scar_precision_edema_safe
edema_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.011111111380159855,m7_scar_precision_edema_safe
scar_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.98333340883255,m7_scar_precision_edema_safe
scar_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.19658422470092773,m7_scar_precision_edema_safe
scar_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.98333340883255,m7_scar_precision_edema_safe
scar_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,1900,0.9833332896232605,m7_scar_precision_edema_safe
loss_anatomy_union_lv_rv,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.3027963638305664,m7_scar_precision_edema_safe
loss_scar_proposal,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.09664757549762726,m7_scar_precision_edema_safe
loss_edema_proposal_t2_present_only,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.20291173458099365,m7_scar_precision_edema_safe
loss_scar_refiner_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.28639093041419983,m7_scar_precision_edema_safe
loss_edema_refiner_t2_present_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.29366981983184814,m7_scar_precision_edema_safe
loss_anchor_preservation_outside_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.0002535535313654691,m7_scar_precision_edema_safe
loss_branch_arbitration_consistency,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.0,m7_scar_precision_edema_safe
loss_bounded_correction,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,3.958559989929199,m7_scar_precision_edema_safe
loss_component_remote_fp,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.02126407064497471,m7_scar_precision_edema_safe
loss_no_t2_edema_safety,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,-0.0,m7_scar_precision_edema_safe
loss_dictionary_entropy_coverage_load_balance,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.005831383168697357,m7_scar_precision_edema_safe
loss_prototype_diversity_margin,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.04100818559527397,m7_scar_precision_edema_safe
m6_expanded_total_loss,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,1.273132562637329,m7_scar_precision_edema_safe
anatomy_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.9844444990158081,m7_scar_precision_edema_safe
anatomy_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.9844444394111633,m7_scar_precision_edema_safe
anatomy_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.5516225099563599,m7_scar_precision_edema_safe
anatomy_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.9844444394111633,m7_scar_precision_edema_safe
edema_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.9811110496520996,m7_scar_precision_edema_safe
edema_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.9811111092567444,m7_scar_precision_edema_safe
edema_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.8519129157066345,m7_scar_precision_edema_safe
edema_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.011111111380159855,m7_scar_precision_edema_safe
scar_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.9833332896232605,m7_scar_precision_edema_safe
scar_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.21686747670173645,m7_scar_precision_edema_safe
scar_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.9833332896232605,m7_scar_precision_edema_safe
scar_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2000,0.9833332896232605,m7_scar_precision_edema_safe
loss_anatomy_union_lv_rv,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.5881767272949219,m7_scar_precision_edema_safe
loss_scar_proposal,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.21611306071281433,m7_scar_precision_edema_safe
loss_edema_proposal_t2_present_only,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.4391668736934662,m7_scar_precision_edema_safe
loss_scar_refiner_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.16549056768417358,m7_scar_precision_edema_safe
loss_edema_refiner_t2_present_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.4611204266548157,m7_scar_precision_edema_safe
loss_anchor_preservation_outside_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.0008376259938813746,m7_scar_precision_edema_safe
loss_branch_arbitration_consistency,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.0,m7_scar_precision_edema_safe
loss_bounded_correction,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,3.9460997581481934,m7_scar_precision_edema_safe
loss_component_remote_fp,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.010335779748857021,m7_scar_precision_edema_safe
loss_no_t2_edema_safety,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,-0.0,m7_scar_precision_edema_safe
loss_dictionary_entropy_coverage_load_balance,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.006214489694684744,m7_scar_precision_edema_safe
loss_prototype_diversity_margin,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.0736919716000557,m7_scar_precision_edema_safe
m6_expanded_total_loss,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,1.9661719799041748,m7_scar_precision_edema_safe
anatomy_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.9844444394111633,m7_scar_precision_edema_safe
anatomy_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.9844444394111633,m7_scar_precision_edema_safe
anatomy_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.6341206431388855,m7_scar_precision_edema_safe
anatomy_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.9844444990158081,m7_scar_precision_edema_safe
edema_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.9811111688613892,m7_scar_precision_edema_safe
edema_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.9811111092567444,m7_scar_precision_edema_safe
edema_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.8523665070533752,m7_scar_precision_edema_safe
edema_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.01111111231148243,m7_scar_precision_edema_safe
scar_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.9833333492279053,m7_scar_precision_edema_safe
scar_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.16423365473747253,m7_scar_precision_edema_safe
scar_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.9833332896232605,m7_scar_precision_edema_safe
scar_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2100,0.9833333492279053,m7_scar_precision_edema_safe
loss_anatomy_union_lv_rv,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.2228836715221405,m7_scar_precision_edema_safe
loss_scar_proposal,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.003890795400366187,m7_scar_precision_edema_safe
loss_edema_proposal_t2_present_only,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.021866563707590103,m7_scar_precision_edema_safe
loss_scar_refiner_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.5018966794013977,m7_scar_precision_edema_safe
loss_edema_refiner_t2_present_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.5199535489082336,m7_scar_precision_edema_safe
loss_anchor_preservation_outside_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,8.094930059598937e-09,m7_scar_precision_edema_safe
loss_branch_arbitration_consistency,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.0,m7_scar_precision_edema_safe
loss_bounded_correction,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,3.9463107585906982,m7_scar_precision_edema_safe
loss_component_remote_fp,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.03992045298218727,m7_scar_precision_edema_safe
loss_no_t2_edema_safety,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,-0.0,m7_scar_precision_edema_safe
loss_dictionary_entropy_coverage_load_balance,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.006264844909310341,m7_scar_precision_edema_safe
loss_prototype_diversity_margin,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.07708393037319183,m7_scar_precision_edema_safe
m6_expanded_total_loss,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,1.3700792789459229,m7_scar_precision_edema_safe
anatomy_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.9844445586204529,m7_scar_precision_edema_safe
anatomy_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.9844444394111633,m7_scar_precision_edema_safe
anatomy_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.5534176230430603,m7_scar_precision_edema_safe
anatomy_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.9844444990158081,m7_scar_precision_edema_safe
edema_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.8889682292938232,m7_scar_precision_edema_safe
edema_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.9811111688613892,m7_scar_precision_edema_safe
edema_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.8336634635925293,m7_scar_precision_edema_safe
edema_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.011111111380159855,m7_scar_precision_edema_safe
scar_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.9833333492279053,m7_scar_precision_edema_safe
scar_scale1_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.15888729691505432,m7_scar_precision_edema_safe
scar_scale2_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.9833333492279053,m7_scar_precision_edema_safe
scar_scale3_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2200,0.9833333492279053,m7_scar_precision_edema_safe
loss_anatomy_union_lv_rv,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.405282199382782,m7_scar_precision_edema_safe
loss_scar_proposal,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.2439689338207245,m7_scar_precision_edema_safe
loss_edema_proposal_t2_present_only,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.2885130047798157,m7_scar_precision_edema_safe
loss_scar_refiner_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.27238303422927856,m7_scar_precision_edema_safe
loss_edema_refiner_t2_present_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.48479872941970825,m7_scar_precision_edema_safe
loss_anchor_preservation_outside_roi,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.0003600052441470325,m7_scar_precision_edema_safe
loss_branch_arbitration_consistency,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.0,m7_scar_precision_edema_safe
loss_bounded_correction,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,3.95200514793396,m7_scar_precision_edema_safe
loss_component_remote_fp,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.0249321348965168,m7_scar_precision_edema_safe
loss_no_t2_edema_safety,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,-0.0,m7_scar_precision_edema_safe
loss_dictionary_entropy_coverage_load_balance,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.006181025877594948,m7_scar_precision_edema_safe
loss_prototype_diversity_margin,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.08174178004264832,m7_scar_precision_edema_safe
m6_expanded_total_loss,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,1.7941356897354126,m7_scar_precision_edema_safe
anatomy_scale0_semantic_family_mass,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/training_log.csv,proposal_dictionary,2300,0.9844444990158081,m7_scar_precision_edema_safe
