case_count,empty_prediction_count,empty_prediction_rate,gt_positive_cases,harm_count_vs_nnunet,help_count_vs_nnunet,mean_component_count,mean_dice,mean_hd95,mean_precision,mean_recall,mean_remote_fp_volume_mm3,mean_volume_ratio,no_t2_edema_predicted_voxels_sum,pathology,population,seed,source,source_prefix,variant
7,0,0.0,7,7,0,2.5714285714285716,0.49093221771520845,15.270566420035905,0.5790320667209299,0.5415686117244947,0.0,1.1136879960090171,0,scar,CenterB,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
9,0,0.0,9,6,3,1.5555555555555556,0.7268763139695422,11.368857251726675,0.7642118004143007,0.711058031248696,0.0,0.9597827415388941,0,scar,CenterC,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
24,0,0.0,24,20,4,9.875,0.3728020062695226,26.89634373260985,0.4638913818405285,0.3754820146174757,737.2920630751622,1.0337780259231328,0,scar,lge_only,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
4,0,0.0,3,2,1,4.0,0.2721364802598283,18.996801008532973,0.4205903294169969,0.3217202856833801,0.0,0.6042384071020708,0,scar,lge_c0,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
43,0,0.0,43,35,8,6.534883720930233,0.46544666095907433,21.20270541427969,0.5522531430840905,0.46900539002742525,411.51184915823006,1.0013313602180132,0,scar,large_scar,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
44,28,0.6363636363636364,16,10,6,1.75,0.39376754868443764,7.6227618661430165,0.3969675685797638,0.5051687426017744,2.609369805458489,2.188878904942211,0,edema,full44,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
16,0,0.0,16,10,6,4.8125,0.39376754868443764,20.962595131893295,0.3969675685797638,0.5051687426017744,7.175766965010845,2.188878904942211,0,edema,positive_gt,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
44,28,0.6363636363636364,16,10,6,1.75,0.39376754868443764,7.6227618661430165,0.3969675685797638,0.5051687426017744,2.609369805458489,2.188878904942211,0,edema,all_cases_empty_safe,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
16,0,0.0,16,10,6,4.8125,0.39376754868443764,20.962595131893295,0.3969675685797638,0.5051687426017744,7.175766965010845,2.188878904942211,0,edema,complete_trimodal,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
22,14,0.6363636363636364,8,5,3,1.6818181818181819,0.35552622390120153,7.581471638994632,0.2997924199959298,0.5154515561222232,5.218739610916978,2.3611191720481406,0,edema,calibration,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
22,14,0.6363636363636364,8,5,3,1.8181818181818181,0.43200887346767375,7.664052093291402,0.4941427171635977,0.49488592908132567,0.0,2.0166386378362815,0,edema,audit,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
7,0,0.0,7,3,4,3.857142857142857,0.5297403344070736,16.507834739822652,0.5588457140903994,0.5544295190636515,0.0,1.141638677731796,0,edema,CenterB,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
9,0,0.0,9,7,2,5.555555555555555,0.2880109375668319,24.42740877017046,0.2710623442937138,0.4668548053536478,12.756919048908168,3.0033990816614224,0,edema,CenterC,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
24,24,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_only,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
4,4,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_c0,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
44,0,0.0,43,35,8,7.386363636363637,0.44242052886878885,20.375168860009556,0.5191140924939636,0.4709356701892231,415.85725032148457,1.0579995789413617,0,scar,full44,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
43,0,0.0,43,35,8,7.395348837209302,0.45270937837736525,20.375168860009556,0.5311865132496371,0.4709356701892231,425.52834916617024,1.0579995789413617,0,scar,positive_gt,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
44,0,0.0,43,35,8,7.386363636363637,0.44242052886878885,20.375168860009556,0.5191140924939636,0.4709356701892231,415.85725032148457,1.0579995789413617,0,scar,all_cases_empty_safe,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
16,0,0.0,16,12,4,1.8125,0.6352338702963984,11.1485403304441,0.6657613829615386,0.6744595479133433,40.92845047393295,1.124053090758164,0,scar,complete_trimodal,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
22,0,0.0,21,15,6,7.909090909090909,0.3852452293494583,23.444798163049786,0.4800919726232909,0.428189278309291,478.5769380761938,1.1349347667181744,0,scar,calibration,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
22,0,0.0,22,20,2,6.863636363636363,0.4995958283881194,17.445068161652966,0.5581362123646362,0.511739044256431,353.1375625667752,0.984561445154404,0,scar,audit,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
7,0,0.0,7,7,0,2.2857142857142856,0.5104402257899909,15.34695407458531,0.5749958840629669,0.5774899345867358,0.0,1.2082327721075843,0,scar,CenterB,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
9,0,0.0,9,5,4,1.4444444444444444,0.732295593801382,7.883107418334272,0.7363567709937612,0.7498803582784824,72.76168973143635,1.0585800052641705,0,scar,CenterC,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
24,0,0.0,24,21,3,11.375,0.33828658333760003,27.21897477780662,0.4392775334387722,0.3460880843250176,735.119325273433,1.0504769042424205,0,scar,lge_only,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
4,0,0.0,3,2,1,5.75,0.2959708363454835,14.833407008648798,0.41154428495481127,0.3842556759075601,0.0,0.76589558017661,0,scar,lge_c0,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
43,0,0.0,43,35,8,7.395348837209302,0.45270937837736525,20.375168860009556,0.5311865132496371,0.4709356701892231,425.52834916617024,1.0579995789413617,0,scar,large_scar,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
