case_id,center,class_id,component_count,dice,formal_variant,gt_empty,hd,hd95,invalid_label_values,metric_name,modality_group,pred_empty,pred_gt_volume_ratio,remote_fp_count,script_alias,small_fp_count,source_path,t2_present,variant
Case3026,CenterC,5,0,0.0,anchored_conservative_cascade_no_proto_or_frozen_proto,False,,,,myops_scar,C0+LGE+T2,True,0.0,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case3026,CenterC,4,122,0.022763088776046228,anchored_conservative_cascade_no_proto_or_frozen_proto,False,177.923638470112,160.6157135936021,,myops_edema,C0+LGE+T2,False,2.12417943107221,98,srr_propref_no_proto_cascade,71,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case3026,CenterC,5,0,0.0,anchored_conservative_cascade_no_proto_or_frozen_proto,False,,,,myops_scar,C0+LGE+T2,True,0.0,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case3034,CenterC,4,110,0.13522215067611076,anchored_conservative_cascade_no_proto_or_frozen_proto,False,160.63458253619626,135.87867097254693,,myops_edema,C0+LGE+T2,False,2.0480863591756626,86,srr_propref_no_proto_cascade,69,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case3034,CenterC,5,27,0.6098360655737705,anchored_conservative_cascade_no_proto_or_frozen_proto,False,158.9151705400054,137.99352215133388,,myops_scar,C0+LGE+T2,False,1.1585279547062985,18,srr_propref_no_proto_cascade,16,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case3034,CenterC,4,116,0.1437371663244353,anchored_conservative_cascade_no_proto_or_frozen_proto,False,160.63458253619626,138.81283877558616,,myops_edema,C0+LGE+T2,False,2.8233562315996075,91,srr_propref_no_proto_cascade,72,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case3034,CenterC,5,52,0.5254953764861294,anchored_conservative_cascade_no_proto_or_frozen_proto,False,159.2175864772092,145.06636002445993,,myops_scar,C0+LGE+T2,False,1.6786978060863411,38,srr_propref_no_proto_cascade,31,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case3038,CenterC,4,61,0.13567955545265106,anchored_conservative_cascade_no_proto_or_frozen_proto,False,173.24951982087586,141.27810953729286,,myops_edema,C0+LGE+T2,False,1.7249211356466876,44,srr_propref_no_proto_cascade,37,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case3038,CenterC,5,40,0.12021067850872663,anchored_conservative_cascade_no_proto_or_frozen_proto,False,128.45848487517586,19.880631464160594,,myops_scar,C0+LGE+T2,False,0.13716970052847915,24,srr_propref_no_proto_cascade,21,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case3038,CenterC,4,82,0.11941904249596558,anchored_conservative_cascade_no_proto_or_frozen_proto,False,173.9084433472985,144.52244561095003,,myops_edema,C0+LGE+T2,False,2.5186119873817034,62,srr_propref_no_proto_cascade,50,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case3038,CenterC,5,53,0.1738391845979615,anchored_conservative_cascade_no_proto_or_frozen_proto,False,161.30463831003772,85.83101824263667,,myops_scar,C0+LGE+T2,False,0.24439224897240164,30,srr_propref_no_proto_cascade,19,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case3040,CenterC,4,63,0.005124919923126201,anchored_conservative_cascade_no_proto_or_frozen_proto,False,193.37347510561398,142.10958513437322,,myops_edema,C0+LGE+T2,False,8.635802469135802,52,srr_propref_no_proto_cascade,38,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case3040,CenterC,5,11,0.5655581444609193,anchored_conservative_cascade_no_proto_or_frozen_proto,False,145.95037899413637,118.51699404714961,,myops_scar,C0+LGE+T2,False,0.6896921975662134,8,srr_propref_no_proto_cascade,2,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case3040,CenterC,4,91,0.007225107247685708,anchored_conservative_cascade_no_proto_or_frozen_proto,False,196.74026478939464,141.65265250085608,,myops_edema,C0+LGE+T2,False,12.669753086419753,80,srr_propref_no_proto_cascade,59,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case3040,CenterC,5,15,0.6016605522301602,anchored_conservative_cascade_no_proto_or_frozen_proto,False,155.62627831781458,133.47138022145455,,myops_scar,C0+LGE+T2,False,0.8536148890479599,14,srr_propref_no_proto_cascade,8,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case3044,CenterC,4,81,0.0018066847335140017,anchored_conservative_cascade_no_proto_or_frozen_proto,False,226.649462147476,198.37346727183538,,myops_edema,C0+LGE+T2,False,15.836501901140684,75,srr_propref_no_proto_cascade,48,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case3044,CenterC,5,36,0.1830708661417323,anchored_conservative_cascade_no_proto_or_frozen_proto,False,181.4862072238641,139.41456037832583,,myops_scar,C0+LGE+T2,False,0.23023698322089603,24,srr_propref_no_proto_cascade,14,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case3044,CenterC,4,103,0.002296211251435132,anchored_conservative_cascade_no_proto_or_frozen_proto,False,226.7409064815152,200.6261129068131,,myops_edema,C0+LGE+T2,False,22.182509505703422,92,srr_propref_no_proto_cascade,65,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case3044,CenterC,5,45,0.22734803109468588,anchored_conservative_cascade_no_proto_or_frozen_proto,False,197.77188223715123,145.5675167217035,,myops_scar,C0+LGE+T2,False,0.3573776163293548,35,srr_propref_no_proto_cascade,17,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,True,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case5005,CenterE,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,C0+LGE,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case5005,CenterE,5,7,0.36468646864686466,anchored_conservative_cascade_no_proto_or_frozen_proto,False,52.738628300696845,16.51978941702383,,myops_scar,C0+LGE,False,0.3020590868397493,2,srr_propref_no_proto_cascade,1,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case5005,CenterE,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,C0+LGE,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case5005,CenterE,5,13,0.3849752706857372,anchored_conservative_cascade_no_proto_or_frozen_proto,False,57.4787930067065,12.934112252706987,,myops_scar,C0+LGE,False,0.3394807520143241,3,srr_propref_no_proto_cascade,4,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case6001,CenterF,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,C0+LGE,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case6001,CenterF,5,12,0.3641951594314253,anchored_conservative_cascade_no_proto_or_frozen_proto,False,32.06438834595165,17.068266881460143,,myops_scar,C0+LGE,False,0.6371069182389937,0,srr_propref_no_proto_cascade,6,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case6001,CenterF,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,C0+LGE,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case6001,CenterF,5,12,0.3838784274859597,anchored_conservative_cascade_no_proto_or_frozen_proto,False,33.213325638966054,16.129196234675533,,myops_scar,C0+LGE,False,0.9037735849056604,0,srr_propref_no_proto_cascade,7,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case6010,CenterF,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,C0+LGE,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case6010,CenterF,5,5,0.29810568295114653,anchored_conservative_cascade_no_proto_or_frozen_proto,False,43.73213921133976,27.6218859253887,,myops_scar,C0+LGE,False,0.286722257857601,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case6010,CenterF,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,C0+LGE,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case6010,CenterF,5,6,0.32156488549618323,anchored_conservative_cascade_no_proto_or_frozen_proto,False,182.36724623681744,26.886590406010818,,myops_scar,C0+LGE,False,0.3444515715202053,2,srr_propref_no_proto_cascade,2,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case7005,CenterG,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,C0+LGE,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case7005,CenterG,5,1,0.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,,,,myops_scar,C0+LGE,False,inf,1,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case7005,CenterG,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,C0+LGE,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case7005,CenterG,5,2,0.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,,,,myops_scar,C0+LGE,False,inf,2,srr_propref_no_proto_cascade,1,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case8003,CenterH,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case8003,CenterH,5,7,0.5697033342084536,anchored_conservative_cascade_no_proto_or_frozen_proto,False,166.8631915940082,26.286933679922587,,myops_scar,LGE-only,False,0.6098901098901099,4,srr_propref_no_proto_cascade,4,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case8003,CenterH,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case8003,CenterH,5,10,0.5966117216117216,anchored_conservative_cascade_no_proto_or_frozen_proto,False,176.68860467593106,30.35156817307292,,myops_scar,LGE-only,False,0.8461538461538461,8,srr_propref_no_proto_cascade,7,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case8011,CenterH,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case8011,CenterH,5,10,0.19904076738609114,anchored_conservative_cascade_no_proto_or_frozen_proto,False,135.42875670626748,25.441413859479493,,myops_scar,LGE-only,False,1.4034582132564841,3,srr_propref_no_proto_cascade,7,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case8011,CenterH,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case8011,CenterH,5,11,0.1783876500857633,anchored_conservative_cascade_no_proto_or_frozen_proto,False,139.02538443753855,45.640415434460344,,myops_scar,LGE-only,False,2.360230547550432,4,srr_propref_no_proto_cascade,8,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case8015,CenterH,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case8015,CenterH,5,7,0.38565368299267255,anchored_conservative_cascade_no_proto_or_frozen_proto,False,36.54507213514951,18.99603289587023,,myops_scar,LGE-only,False,0.4953863898500577,1,srr_propref_no_proto_cascade,4,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case8015,CenterH,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case8015,CenterH,5,12,0.4492610837438424,anchored_conservative_cascade_no_proto_or_frozen_proto,False,133.69457201556756,19.57514598494814,,myops_scar,LGE-only,False,0.7560553633217993,3,srr_propref_no_proto_cascade,8,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case8019,CenterH,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case8019,CenterH,5,2,0.6151260504201681,anchored_conservative_cascade_no_proto_or_frozen_proto,False,194.71383248886042,11.347504974249846,,myops_scar,LGE-only,False,1.723112128146453,1,srr_propref_no_proto_cascade,1,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case8019,CenterH,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case8019,CenterH,5,11,0.5223780895123581,anchored_conservative_cascade_no_proto_or_frozen_proto,False,198.83845442225518,168.94136295064595,,myops_scar,LGE-only,False,2.425629290617849,9,srr_propref_no_proto_cascade,8,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case8021,CenterH,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case8021,CenterH,5,11,0.0,anchored_conservative_cascade_no_proto_or_frozen_proto,False,154.40777358167546,138.02770365784565,,myops_scar,LGE-only,False,3.3833333333333333,5,srr_propref_no_proto_cascade,8,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case8021,CenterH,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case8021,CenterH,5,10,0.0,anchored_conservative_cascade_no_proto_or_frozen_proto,False,158.220678950408,147.75561510606906,,myops_scar,LGE-only,False,6.666666666666667,6,srr_propref_no_proto_cascade,6,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case8022,CenterH,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case8022,CenterH,5,4,0.6595905989385898,anchored_conservative_cascade_no_proto_or_frozen_proto,False,15.28562093993997,10.699858117258294,,myops_scar,LGE-only,False,0.9199417758369723,0,srr_propref_no_proto_cascade,2,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case8022,CenterH,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case8022,CenterH,5,4,0.6520121745011837,anchored_conservative_cascade_no_proto_or_frozen_proto,False,140.76053527105861,10.721640505737962,,myops_scar,LGE-only,False,1.1521106259097524,2,srr_propref_no_proto_cascade,2,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case8023,CenterH,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case8023,CenterH,5,8,0.5111441307578009,anchored_conservative_cascade_no_proto_or_frozen_proto,False,51.81532638663455,29.1658283591162,,myops_scar,LGE-only,False,1.4895191122071516,0,srr_propref_no_proto_cascade,3,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__argmax
Case8023,CenterH,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case8023,CenterH,5,8,0.48286981056025796,anchored_conservative_cascade_no_proto_or_frozen_proto,False,116.87158085502406,36.49111610144636,,myops_scar,LGE-only,False,2.059186189889026,1,srr_propref_no_proto_cascade,5,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_best.csv,False,srr_propref_no_proto_cascade__checkpoint_best__pathology_aware
Case1002,CenterA,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_final.csv,False,srr_propref_no_proto_cascade__checkpoint_final__argmax
Case1002,CenterA,5,2,0.5962466487935657,anchored_conservative_cascade_no_proto_or_frozen_proto,False,10.808474590697703,7.362597415729636,,myops_scar,LGE-only,False,0.8089233753637245,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_final.csv,False,srr_propref_no_proto_cascade__checkpoint_final__argmax
Case1002,CenterA,4,0,1.0,anchored_conservative_cascade_no_proto_or_frozen_proto,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_no_proto_cascade,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/component_hd_by_case_checkpoint_final.csv,False,srr_propref_no_proto_cascade__checkpoint_final__pathology_aware
