stage,local_step,total_step,case_id,pathology,requested_pathology,candidate_type,requested_candidate_type,fallback_reason,loss,grad_norm,candidate_voxels,component_truncation_flag,elapsed_seconds,utility_target,accept_target,target_reason,predicted_signed_utility,requested_utility_target_sign,matched_requested_utility_target_sign,precomputed_utility_target
C2,761,3761,Case1004,scar,scar,ADD_FN,ADD_FN,,0.1380176544189453,1.221067190170288,1,False,6769.5,1.0,1,candidate_roi_formula,0.474609375,positive,True,1.0
C2,762,3762,Case2035,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.00275421142578125,0.08434027433395386,2,True,6773.1,1.0,1,candidate_roi_formula,0.92578125,positive,True,1.0
C2,763,3763,Case7006,scar,scar,REVISE_FP,REVISE_FP,,0.11542510986328125,1.1951748132705688,665,True,6775.9,0.0,0,forced_reject_remote_gt_distance_gt_20mm,0.48046875,negative,True,0.0
C2,764,3764,Case3035,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.01220703125,2.856532335281372,2,True,6790.7,-1.0,0,forced_reject_remote_gt_distance_gt_20mm,-0.84375,negative,True,-1.0
C2,765,3765,Case3025,scar,scar,ADD_FN,ADD_FN,,0.02478790283203125,0.4255174994468689,1,True,6800.1,1.0,1,candidate_roi_formula,0.77734375,positive,True,1.0
C2,766,3766,Case3006,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.00128936767578125,0.037115685641765594,1,True,6804.4,1.0,1,candidate_roi_formula,0.94921875,positive,True,1.0
C2,767,3767,Case1027,scar,scar,REVISE_FP,REVISE_FP,,0.14111328125,1.6425052881240845,2627,True,6821.2,-0.25120986779981114,0,candidate_roi_formula,0.279296875,negative,True,-0.2508559622195986
C2,768,3768,Case3025,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.349395751953125,8.609387397766113,6,True,6837.2,0.0,0,candidate_roi_formula,-0.8359375,negative,True,0.0
C2,769,3769,Case2032,scar,scar,ADD_FN,ADD_FN,,0.03125,0.640242874622345,1,True,6839.8,1.0,1,candidate_roi_formula,0.75,positive,True,1.0
C2,770,3770,Case2029,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.0059814453125,0.20057453215122223,2,True,6842.3,1.0,1,candidate_roi_formula,0.890625,positive,True,1.0
C2,771,3771,Case1013,scar,scar,REVISE_FP,REVISE_FP,,0.200225830078125,1.9610509872436523,3633,True,6857.8,-0.4694393159071033,0,candidate_roi_formula,0.1640625,negative,True,-0.4704810495626822
C2,772,3772,Case3022,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.35926055908203125,5.074173927307129,29,True,6869.4,0.0,0,candidate_roi_formula,-0.84765625,negative,True,0.0
C2,773,3773,Case1060,scar,scar,ADD_FN,ADD_FN,,0.0,0.0,1,True,6879.4,0.47058823529411764,1,candidate_roi_formula,0.470703125,positive,True,0.47058823529411764
C2,774,3774,Case2019,edema_zone,edema_zone,ADD_FN,ADD_FN,,7.62939453125e-06,0.0003554026479832828,1,True,6879.4,1.0,1,candidate_roi_formula,0.99609375,positive,True,1.0
C2,775,3775,Case8025,scar,scar,REVISE_FP,REVISE_FP,,0.000762939453125,0.20253616571426392,1820,True,6882.4,-0.4159113179813817,0,candidate_roi_formula,-0.376953125,negative,True,-0.41611560127357333
C2,776,3776,Case3025,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.13092803955078125,4.367903709411621,3,True,6888.5,0.0,0,candidate_roi_formula,-0.51171875,negative,True,0.0
C2,777,3777,Case3031,scar,scar,ADD_FN,ADD_FN,,0.03845977783203125,0.5749825239181519,63,True,6897.3,1.0,1,candidate_roi_formula,0.72265625,positive,True,1.0
C2,778,3778,Case2019,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.00048828125,0.017112964764237404,1,True,6898.0,1.0,1,candidate_roi_formula,0.96875,positive,True,1.0
C2,779,3779,Case1058,scar,scar,REVISE_FP,REVISE_FP,,0.1916675567626953,1.8905394077301025,3786,True,6914.4,-0.3258296236341562,0,candidate_roi_formula,0.29296875,negative,True,-0.32490134574521906
C2,780,3780,Case3018,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.25830078125,27.686765670776367,36,True,6942.0,0.0,0,candidate_roi_formula,-0.71875,negative,True,0.0
C2,781,3781,Case1081,scar,scar,ADD_FN,ADD_FN,,0.1299304962158203,1.4842199087142944,1,True,6943.6,1.0,1,candidate_roi_formula,0.490234375,positive,True,1.0
C2,782,3782,Case2022,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.00048828125,0.015372916124761105,1,True,6947.5,1.0,1,candidate_roi_formula,0.96875,positive,True,1.0
C2,783,3783,Case8017,scar,scar,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.18152666091918945,1.7236592769622803,6,True,6956.9,-0.2,0,candidate_roi_formula,0.40234375,negative,True,-0.2
C2,784,3784,Case3033,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.42853546142578125,10.554615020751953,147,True,6970.3,0.0,0,candidate_roi_formula,-0.92578125,negative,True,0.0
C2,785,3785,Case1061,scar,scar,ADD_FN,ADD_FN,,0.10089874267578125,1.126968264579773,1,False,6983.7,1.0,1,candidate_roi_formula,0.55078125,positive,True,1.0
C2,786,3786,Case3021,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.01044464111328125,0.26567092537879944,1,True,6992.7,1.0,1,candidate_roi_formula,0.85546875,positive,True,1.0
C2,787,3787,Case1039,scar,scar,REVISE_FP,REVISE_FP,,0.1593036651611328,1.568566918373108,3343,True,7008.3,-0.2566213921901528,0,candidate_roi_formula,0.30859375,negative,True,-0.2567911714770798
C2,788,3788,Case3015,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.35926055908203125,9.951436042785645,4,True,7026.6,0.0,0,candidate_roi_formula,-0.84765625,negative,True,0.0
C2,789,3789,Case1066,scar,scar,ADD_FN,ADD_FN,,0.1868610382080078,1.4460813999176025,1,False,7050.3,1.0,1,candidate_roi_formula,0.388671875,positive,True,1.0
C2,790,3790,Case2013,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.0078125,0.20372462272644043,1,True,7053.4,1.0,1,candidate_roi_formula,0.875,positive,True,1.0
C2,791,3791,Case1057,scar,scar,REVISE_FP,REVISE_FP,,0.03412067890167236,0.777869462966919,1287,True,7057.5,-0.046453546453546456,0,candidate_roi_formula,0.21484375,negative,True,-0.04565868263473054
C2,792,3792,Case2035,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.0703125,18.204275131225586,2,True,7061.0,-1.0,0,forced_reject_remote_gt_distance_gt_20mm,-0.625,negative,True,-1.0
C2,793,3793,Case1038,scar,scar,ADD_FN,ADD_FN,,0.011308670043945312,0.43852803111076355,1,False,7067.1,0.6354166666666666,1,candidate_roi_formula,0.486328125,positive,True,0.6354166666666666
C2,794,3794,Case3029,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.0440673828125,0.7418934106826782,1,True,7072.8,1.0,1,candidate_roi_formula,0.703125,positive,True,1.0
C2,795,3795,Case1022,scar,scar,REVISE_FP,REVISE_FP,,0.3983478546142578,2.601602554321289,1654,True,7084.1,-0.619157848324515,0,candidate_roi_formula,0.271484375,negative,True,-0.6198743386243386
C2,796,3796,Case3019,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.32062530517578125,5.507054805755615,11,True,7097.5,0.0,0,candidate_roi_formula,-0.80078125,negative,True,0.0
C2,797,3797,Case7002,scar,scar,ADD_FN,ADD_FN,,0.0762939453125,1.1856316328048706,2,True,7099.0,1.0,1,candidate_roi_formula,0.609375,positive,True,1.0
C2,798,3798,Case3036,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.001953125,0.057359639555215836,1,True,7106.1,1.0,1,candidate_roi_formula,0.9375,positive,True,1.0
C2,799,3799,Case7009,scar,scar,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.12052419781684875,1.5821679830551147,9,True,7118.1,-0.051470588235294115,0,candidate_roi_formula,0.439453125,negative,True,-0.015151515151515152
C2,800,3800,Case3017,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.37940216064453125,16.604236602783203,1,True,7147.2,0.0,0,candidate_roi_formula,-0.87109375,negative,True,0.0
C2,801,3801,Case1059,scar,scar,ADD_FN,ADD_FN,,0.05005645751953125,0.860410749912262,1,False,7152.4,0.6583333333333333,1,candidate_roi_formula,0.34375,positive,True,0.6583333333333333
C2,802,3802,Case2016,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.00037384033203125,0.014037195593118668,1,True,7155.1,1.0,1,candidate_roi_formula,0.97265625,positive,True,1.0
C2,803,3803,Case1027,scar,scar,REVISE_FP,REVISE_FP,,0.1359729766845703,1.6267240047454834,2627,True,7173.0,-0.25120986779981114,0,candidate_roi_formula,0.26953125,negative,True,-0.2508559622195986
C2,804,3804,Case3002,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.20771026611328125,14.868896484375,2,True,7179.6,0.0,0,candidate_roi_formula,-0.64453125,negative,True,0.0
C2,805,3805,Case5002,scar,scar,ADD_FN,ADD_FN,,0.47030317783355713,5.189337253570557,1,True,7180.8,1.0,1,candidate_roi_formula,0.0301513671875,positive,True,1.0
C2,806,3806,Case2009,edema_zone,edema_zone,ADD_FN,ADD_FN,,6.866455078125e-05,0.002709154039621353,1,True,7183.8,1.0,1,candidate_roi_formula,0.98828125,positive,True,1.0
C2,807,3807,Case1001,scar,scar,REVISE_FP,REVISE_FP,,0.06625297665596008,1.4289706945419312,650,True,7186.8,-0.3149959250203749,0,candidate_roi_formula,0.049560546875,negative,True,-0.314942996742671
C2,808,3808,Case3025,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.06248664855957031,2.8898236751556396,24,True,7193.5,0.0,0,candidate_roi_formula,-0.353515625,negative,True,0.0
C2,809,3809,Case3020,scar,scar,ADD_FN,ADD_FN,,0.18329620361328125,1.707214593887329,1,True,7211.4,1.0,1,candidate_roi_formula,0.39453125,positive,True,1.0
C2,810,3810,Case2018,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.00019073486328125,0.006738185882568359,2,True,7213.9,1.0,1,candidate_roi_formula,0.98046875,positive,True,1.0
C2,811,3811,Case8018,scar,scar,REVISE_FP,REVISE_FP,,0.03348588943481445,1.396173119544983,969,True,7232.4,-0.0636042402826855,0,candidate_roi_formula,-0.322265625,negative,True,-0.06410903584048461
C2,812,3812,Case3014,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.263946533203125,12.983358383178711,2,True,7261.0,0.0,0,candidate_roi_formula,-0.7265625,negative,True,0.0
C2,813,3813,Case1079,scar,scar,ADD_FN,ADD_FN,,0.10713386535644531,1.2986984252929688,2,False,7280.8,0.9137931034482759,1,candidate_roi_formula,0.451171875,positive,True,0.875
C2,814,3814,Case2001,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.00171661376953125,0.05142801254987717,1,True,7285.3,1.0,1,candidate_roi_formula,0.94140625,positive,True,1.0
C2,815,3815,Case1051,scar,scar,REVISE_FP,REVISE_FP,,0.29608917236328125,2.2558276653289795,3745,True,7306.5,-0.5064435515484124,0,candidate_roi_formula,0.26171875,negative,True,-0.5064925519404155
C2,816,3816,Case3005,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.27832794189453125,9.801050186157227,23,True,7311.0,0.0,0,candidate_roi_formula,-0.74609375,negative,True,0.0
C2,817,3817,Case1072,scar,scar,ADD_FN,ADD_FN,,0.09064483642578125,1.101958990097046,9,True,7316.6,0.8495575221238938,1,candidate_roi_formula,0.421875,positive,True,0.8495575221238938
C2,818,3818,Case3032,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.00019073486328125,0.006454882211983204,1,True,7319.6,1.0,1,candidate_roi_formula,0.98046875,positive,True,1.0
C2,819,3819,Case1067,scar,scar,REVISE_FP,REVISE_FP,,0.17801332473754883,1.4864839315414429,2971,True,7340.7,-0.2238372093023256,0,candidate_roi_formula,0.373046875,negative,True,-0.22364446458238937
C2,820,3820,Case3005,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.49707460403442383,1.013242244720459,1,True,7351.7,-0.07142857142857142,0,candidate_roi_formula,0.92578125,negative,True,-0.07142857142857142
C2,821,3821,Case1060,scar,scar,ADD_FN,ADD_FN,,0.00048828125,0.08349931240081787,1,False,7361.8,0.5916666666666667,1,candidate_roi_formula,0.55859375,positive,True,0.5916666666666667
C2,822,3822,Case3007,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.000762939453125,0.02324634976685047,1,True,7362.0,1.0,1,candidate_roi_formula,0.9609375,positive,True,1.0
C2,823,3823,Case1057,scar,scar,REVISE_FP,REVISE_FP,,0.033359646797180176,0.771641194820404,1287,True,7369.1,-0.046453546453546456,0,candidate_roi_formula,0.2119140625,negative,True,-0.04565868263473054
C2,824,3824,Case3001,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.3175048828125,22.806020736694336,36,True,7374.6,0.0,0,candidate_roi_formula,-0.796875,negative,True,0.0
C2,825,3825,Case1038,scar,scar,ADD_FN,ADD_FN,,0.0703125,0.9696313738822937,1,False,7380.8,1.0,1,candidate_roi_formula,0.625,positive,True,1.0
C2,826,3826,Case3018,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.0206298828125,0.42122963070869446,1,True,7386.2,1.0,1,candidate_roi_formula,0.796875,positive,True,1.0
C2,827,3827,Case1063,scar,scar,REVISE_FP,REVISE_FP,,0.1615161895751953,1.50963294506073,6901,True,7398.1,-0.25615442638688884,0,candidate_roi_formula,0.3125,negative,True,-0.2568753857760099
C2,828,3828,Case3005,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.29010772705078125,6.234931945800781,4,True,7403.7,0.0,0,candidate_roi_formula,-0.76171875,negative,True,0.0
C2,829,3829,Case2013,scar,scar,ADD_FN,ADD_FN,,0.07782745361328125,0.8221301436424255,2,True,7406.7,1.0,1,candidate_roi_formula,0.60546875,positive,True,1.0
C2,830,3830,Case3007,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.008819580078125,0.22523771226406097,1,True,7413.5,1.0,1,candidate_roi_formula,0.8671875,positive,True,1.0
C2,831,3831,Case1069,scar,scar,REVISE_FP,REVISE_FP,,0.08531999588012695,1.2729594707489014,2893,True,7429.2,-0.13228209724400627,0,candidate_roi_formula,0.28125,negative,True,-0.13236612144297558
C2,832,3832,Case3002,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.24994659423828125,7.034633159637451,11,True,7438.0,0.0,0,candidate_roi_formula,-0.70703125,negative,True,0.0
C2,833,3833,Case1065,scar,scar,ADD_FN,ADD_FN,,0.00733184814453125,0.28523460030555725,2,True,7441.7,0.7182539682539683,1,candidate_roi_formula,0.59765625,positive,True,0.7182539682539683
C2,834,3834,Case3020,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.00220489501953125,0.06595934182405472,1,True,7459.2,1.0,1,candidate_roi_formula,0.93359375,positive,True,1.0
C2,835,3835,Case3005,scar,scar,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.572265625,4.197085380554199,3,True,7480.9,-0.6527777777777778,0,candidate_roi_formula,0.419921875,negative,True,-0.6527777777777778
C2,836,3836,Case3037,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.05908203125,3.977107286453247,4,True,7487.0,0.0,0,candidate_roi_formula,-0.34375,negative,True,0.0
C2,837,3837,Case1055,scar,scar,ADD_FN,ADD_FN,,0.04010200500488281,0.815333366394043,1,False,7494.9,0.7692307692307693,1,candidate_roi_formula,0.486328125,positive,True,0.7692307692307693
C2,838,3838,Case2034,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.00092315673828125,0.02892713062465191,71,True,7497.3,1.0,1,candidate_roi_formula,0.95703125,positive,True,1.0
C2,839,3839,Case1060,scar,scar,REVISE_FP,REVISE_FP,,0.2064533233642578,1.556326985359192,1660,True,7507.1,-0.25259308510638295,0,candidate_roi_formula,0.390625,negative,True,-0.2513962765957447
C2,840,3840,Case3042,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.236328125,14.356904029846191,14,True,7517.4,0.0,0,candidate_roi_formula,-0.6875,negative,True,0.0
C2,841,3841,Case5006,scar,scar,ADD_FN,ADD_FN,,0.05005645751953125,0.8215909004211426,1,True,7518.4,1.0,1,candidate_roi_formula,0.68359375,positive,True,1.0
C2,842,3842,Case3030,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.00830841064453125,0.19828331470489502,4,True,7528.1,1.0,1,candidate_roi_formula,0.87109375,positive,True,1.0
C2,843,3843,Case8004,scar,scar,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.236328125,3.393397331237793,17,True,7534.5,0.0,0,candidate_roi_formula,-0.6875,negative,True,0.0
C2,844,3844,Case3039,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.3650784492492676,66.46024322509766,1,True,7551.4,-1.0,0,forced_reject_remote_gt_distance_gt_20mm,-0.1455078125,negative,True,-1.0
C2,845,3845,Case3025,scar,scar,ADD_FN,ADD_FN,,0.23365020751953125,1.7916898727416992,1157,True,7561.0,1.0,1,candidate_roi_formula,0.31640625,positive,True,1.0
C2,846,3846,Case2034,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.0001220703125,0.004275199957191944,1,True,7562.5,1.0,1,candidate_roi_formula,0.984375,positive,True,1.0
C2,847,3847,Case1055,scar,scar,REVISE_FP,REVISE_FP,,0.004673480987548828,0.3979912996292114,26,False,7569.4,0.0,0,candidate_roi_formula,-0.0966796875,negative,True,0.0
C2,848,3848,Case3043,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.007630467414855957,1.034209966659546,2,True,7574.7,0.0,0,candidate_roi_formula,0.12353515625,negative,True,0.0
C2,849,3849,Case1030,scar,scar,ADD_FN,ADD_FN,,0.10443878173828125,1.0469467639923096,1,False,7585.2,1.0,1,candidate_roi_formula,0.54296875,positive,True,1.0
C2,850,3850,Case3013,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.00037384033203125,0.013010986149311066,1,True,7592.5,1.0,1,candidate_roi_formula,0.97265625,positive,True,1.0
C2,851,3851,Case1032,scar,scar,REVISE_FP,REVISE_FP,,0.06009340286254883,0.9560310244560242,6454,True,7611.7,-0.21301132894647581,0,candidate_roi_formula,0.1337890625,negative,True,-0.21264250814332247
C2,852,3852,Case3005,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.25830078125,6.629103183746338,1,True,7620.3,0.0,0,candidate_roi_formula,-0.71875,negative,True,0.0
C2,853,3853,Case6004,scar,scar,ADD_FN,ADD_FN,,0.06885528564453125,1.0161981582641602,1,True,7621.9,1.0,1,candidate_roi_formula,0.62890625,positive,True,1.0
C2,854,3854,Case2001,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.00037384033203125,0.013301788829267025,5,True,7625.2,1.0,1,candidate_roi_formula,0.97265625,positive,True,1.0
C2,855,3855,Case1075,scar,scar,REVISE_FP,REVISE_FP,,0.252716064453125,1.9722249507904053,3282,True,7649.3,-0.4053147268408551,0,candidate_roi_formula,0.3046875,negative,True,-0.4053034802233044
C2,856,3856,Case3031,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.12305450439453125,6.801322937011719,6,True,7655.8,0.0,0,candidate_roi_formula,-0.49609375,negative,True,0.0
C2,857,3857,Case2014,scar,scar,ADD_FN,ADD_FN,,0.23365020751953125,2.757373094558716,1,True,7659.1,1.0,1,candidate_roi_formula,0.31640625,positive,True,1.0
C2,858,3858,Case3007,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.00037384033203125,0.01241675578057766,2,True,7666.3,1.0,1,candidate_roi_formula,0.97265625,positive,True,1.0
C2,859,3859,Case3027,scar,scar,REVISE_FP,REVISE_FP,,0.20802509784698486,1.5479352474212646,167,True,7674.0,-0.11354961832061068,0,candidate_roi_formula,0.53125,negative,True,-0.11354961832061068
C2,860,3860,Case2001,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.18329620361328125,20.521167755126953,1,True,7677.1,0.0,0,candidate_roi_formula,-0.60546875,negative,True,0.0
C2,861,3861,Case8031,scar,scar,ADD_FN,ADD_FN,,0.061798095703125,0.8277061581611633,1,True,7678.6,1.0,1,candidate_roi_formula,0.6484375,positive,True,1.0
C2,862,3862,Case3025,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.073272705078125,1.1983217000961304,1,True,7687.9,1.0,1,candidate_roi_formula,0.6171875,positive,True,1.0
C2,863,3863,Case1018,scar,scar,REVISE_FP,REVISE_FP,,0.03223419189453125,0.8958542346954346,1080,True,7711.5,-0.14878999179655455,0,candidate_roi_formula,0.10546875,negative,True,-0.149774312679524
C2,864,3864,Case3022,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.121124267578125,2.8262386322021484,26,True,7726.4,0.0,0,candidate_roi_formula,0.4921875,negative,True,0.0
C2,865,3865,Case2016,scar,scar,ADD_FN,ADD_FN,,0.01984405517578125,0.4004214107990265,1,True,7730.1,1.0,1,candidate_roi_formula,0.80078125,positive,True,1.0
C2,866,3866,Case3036,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.00092315673828125,0.029149457812309265,15,True,7740.6,1.0,1,candidate_roi_formula,0.95703125,positive,True,1.0
C2,867,3867,Case1004,scar,scar,REVISE_FP,REVISE_FP,,0.026053935289382935,0.7369251251220703,6852,True,7788.3,-0.0299723870755028,0,candidate_roi_formula,0.1982421875,negative,True,-0.0299723870755028
C2,868,3868,Case3043,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,1.375,1.56598699092865,3,True,7791.9,-1.0,0,forced_reject_remote_gt_distance_gt_20mm,0.875,negative,True,-1.0
C2,869,3869,Case8027,scar,scar,ADD_FN,ADD_FN,,0.07178497314453125,0.9061589241027832,1,True,7793.6,1.0,1,candidate_roi_formula,0.62109375,positive,True,1.0
C2,870,3870,Case3005,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.00171661376953125,0.052224960178136826,1,True,7800.6,1.0,1,candidate_roi_formula,0.94140625,positive,True,1.0
C2,871,3871,Case3003,scar,scar,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.0,0.0,3,True,7814.3,-1.0,0,forced_reject_remote_gt_distance_gt_20mm,-1.0,negative,True,-1.0
C2,872,3872,Case3027,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.125,8.688477516174316,139,True,7827.7,0.0,0,candidate_roi_formula,-0.5,negative,True,0.0
C2,873,3873,Case2023,scar,scar,ADD_FN,ADD_FN,,0.017578125,0.3384425640106201,2,True,7830.5,1.0,1,candidate_roi_formula,0.8125,positive,True,1.0
C2,874,3874,Case2009,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.0001220703125,0.004293474834412336,2,True,7833.4,1.0,1,candidate_roi_formula,0.984375,positive,True,1.0
C2,875,3875,Case7004,scar,scar,REVISE_FP,REVISE_FP,,0.23902130126953125,2.310837745666504,128,True,7838.9,-0.39850427350427353,0,candidate_roi_formula,0.29296875,negative,True,-0.391025641025641
C2,876,3876,Case3017,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.014938831329345703,11.749650955200195,2,True,7857.8,0.0,0,candidate_roi_formula,0.1728515625,negative,True,0.0
C2,877,3877,Case3022,scar,scar,ADD_FN,ADD_FN,,0.04065704345703125,0.7491559386253357,4,True,7872.8,1.0,1,candidate_roi_formula,0.71484375,positive,True,1.0
C2,878,3878,Case3020,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.000762939453125,0.02731381729245186,1,True,7890.8,1.0,1,candidate_roi_formula,0.9609375,positive,True,1.0
C2,879,3879,Case1075,scar,scar,REVISE_FP,REVISE_FP,,0.2513294219970703,1.9752695560455322,3282,True,7913.7,-0.4053147268408551,0,candidate_roi_formula,0.302734375,negative,True,-0.4053034802233044
C2,880,3880,Case3005,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.19776153564453125,6.915258884429932,15,True,7921.9,0.0,0,candidate_roi_formula,-0.62890625,negative,True,0.0
C2,881,3881,Case8029,scar,scar,ADD_FN,ADD_FN,,0.14740753173828125,3.424881935119629,3,True,7922.7,0.25,1,candidate_roi_formula,-0.29296875,positive,True,0.25
C2,882,3882,Case3014,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.005157470703125,0.14334355294704437,455,True,7936.8,1.0,1,candidate_roi_formula,0.8984375,positive,True,1.0
C2,883,3883,Case1074,scar,scar,REVISE_FP,REVISE_FP,,0.00012981891632080078,0.060987986624240875,931,True,7949.9,-0.061156235069278544,0,candidate_roi_formula,-0.0771484375,negative,True,-0.060649474689589304
C2,884,3884,Case3015,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.1329345703125,29.847253799438477,3,True,7961.1,0.0,0,candidate_roi_formula,-0.515625,negative,True,0.0
C2,885,3885,Case3043,scar,scar,ADD_FN,ADD_FN,,0.0645751953125,0.945987343788147,1,True,7966.6,1.0,1,candidate_roi_formula,0.640625,positive,True,1.0
C2,886,3886,Case2001,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.00048828125,0.015903344377875328,5,True,7971.1,1.0,1,candidate_roi_formula,0.96875,positive,True,1.0
C2,887,3887,Case1065,scar,scar,REVISE_FP,REVISE_FP,,0.0706791877746582,1.351008653640747,981,True,7977.4,-0.22438524590163936,0,candidate_roi_formula,0.1513671875,negative,True,-0.22207991803278687
C2,888,3888,Case3015,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.10713386535644531,28.608469009399414,19,True,7990.6,0.0,0,candidate_roi_formula,-0.462890625,negative,True,0.0
