case_id,center,stage_id,stage_name,evidence_source,checkpoint_scope,edema_reliable,prediction_voxels_myo,prediction_voxels_lv,prediction_voxels_rv,prediction_voxels_pure_edema,prediction_voxels_scar,notes,myo_dice,lv_dice,rv_dice,pure_edema_dice,scar_dice,lesion_union_dice
Case2035,CenterB,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,4043,2439,2880,0,1187,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.44948956269998475,0.7244094488188977,0.738456770994732,0.0,0.8016491067338525,0.6218009478672986
Case2035,CenterB,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,4043,2439,2880,0,1187,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.44948956269998475,0.7244094488188977,0.738456770994732,0.0,0.8016491067338525,0.6218009478672986
Case3001,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,14129,7534,11463,0,1639,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7729014711336383,0.8926896551724138,0.9219250372107708,0.0,0.5704496788008565,0.3292140385565991
Case3001,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,14129,7534,11463,0,1639,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7729014711336383,0.8926896551724138,0.9219250372107708,0.0,0.5704496788008565,0.3292140385565991
Case3005,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,9598,9982,10976,0,1820,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7099294501778322,0.925934861278649,0.9199500495198726,0.0,0.36529041287613717,0.17193675889328064
Case3005,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,9598,9982,10976,0,1820,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7099294501778322,0.925934861278649,0.9199500495198726,0.0,0.36529041287613717,0.17193675889328064
Case3013,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,8166,6981,9030,0,2454,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.8364718824823659,0.8875094625283876,0.9385811254652945,0.0,0.6819221967963387,0.6770056665672533
Case3013,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,8166,6981,9030,0,2454,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.8364718824823659,0.8875094625283876,0.9385811254652945,0.0,0.6819221967963387,0.6770056665672533
Case3022,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,15475,13179,15490,0,4964,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.8020155936127472,0.9016754695862045,0.9402468490824789,0.0,0.8189734658334187,0.7993264103283749
Case3022,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,15475,13179,15490,0,4964,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.8020155936127472,0.9016754695862045,0.9402468490824789,0.0,0.8189734658334187,0.7993264103283749
Case3031,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,15965,9622,10128,0,6033,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7691919510502744,0.8851313152078943,0.8767178863025509,0.0,0.7334278959810875,0.7727764373075963
Case3031,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,15965,9622,10128,0,6033,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7691919510502744,0.8851313152078943,0.8767178863025509,0.0,0.7334278959810875,0.7727764373075963
Case3036,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,11085,8978,8322,0,5711,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.2548044093259194,0.5659697581745728,0.5542750521347821,0.0,0.0,0.00015691197238349287
Case3036,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,11085,8978,8322,0,5711,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.2548044093259194,0.5659697581745728,0.5542750521347821,0.0,0.0,0.00015691197238349287
Case3039,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,7786,9463,8094,0,3368,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7820739379373719,0.9180133591898297,0.9337962962962963,0.0,0.8084573218480814,0.6825199203187251
Case3039,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,7786,9463,8094,0,3368,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7820739379373719,0.9180133591898297,0.9337962962962963,0.0,0.8084573218480814,0.6825199203187251
Case3042,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,7955,9898,6797,0,5789,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.721347331583552,0.9315564495851144,0.9130280440184594,0.0,0.8287926584456553,0.8013313257785878
Case3042,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,7955,9898,6797,0,5789,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.721347331583552,0.9315564495851144,0.9130280440184594,0.0,0.8287926584456553,0.8013313257785878
Case3043,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,8035,8054,11877,0,4299,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7650337727064069,0.8943463507218037,0.9281603069707951,0.0,0.5012831479897348,0.5826517967781908
Case3043,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,8035,8054,11877,0,4299,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7650337727064069,0.8943463507218037,0.9281603069707951,0.0,0.5012831479897348,0.5826517967781908
Case5003,CenterE,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,7157,10755,1804,0,1367,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.08669179472310815,0.382280251806948,0.0,,0.06015037593984962,0.06015037593984962
Case5003,CenterE,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,7157,10755,1804,0,1367,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.08669179472310815,0.382280251806948,0.0,,0.06015037593984962,0.06015037593984962
Case6008,CenterF,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,12953,14330,6971,0,91,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.3290036304961678,0.6582074770982916,0.0,,0.0,0.0
Case6008,CenterF,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,12953,14330,6971,0,91,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.3290036304961678,0.6582074770982916,0.0,,0.0,0.0
Case6009,CenterF,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,5990,10354,3244,0,1706,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.5293035479632063,0.8515269804822043,0.023538441857490086,,0.24957841483979765,0.24957841483979765
Case6009,CenterF,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,5990,10354,3244,0,1706,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.5293035479632063,0.8515269804822043,0.023538441857490086,,0.24957841483979765,0.24957841483979765
Case7006,CenterG,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,10581,17718,4924,0,1026,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.6519872087711284,0.7082326405671017,0.7092997072731366,,0.0,0.0
Case7006,CenterG,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,10581,17718,4924,0,1026,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.6519872087711284,0.7082326405671017,0.7092997072731366,,0.0,0.0
Case7009,CenterG,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,5272,11553,7536,0,2597,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7412134301983114,0.9461199593358184,0.8863934119408572,,0.6392579593883179,0.6392579593883179
Case7009,CenterG,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,5272,11553,7536,0,2597,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7412134301983114,0.9461199593358184,0.8863934119408572,,0.6392579593883179,0.6392579593883179
Case8001,CenterH,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,4075,6154,2894,0,620,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.32786885245901637,0.32786885245901637
Case8001,CenterH,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,4075,6154,2894,0,620,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.32786885245901637,0.32786885245901637
Case8007,CenterH,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,4956,6296,5262,0,1455,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.659043659043659,0.659043659043659
Case8007,CenterH,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,4956,6296,5262,0,1455,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.659043659043659,0.659043659043659
Case8012,CenterH,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,4538,5877,3603,0,1459,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.6580214894405335,0.6580214894405335
Case8012,CenterH,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,4538,5877,3603,0,1459,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.6580214894405335,0.6580214894405335
Case8014,CenterH,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,3561,5133,3663,0,439,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.12223071046600459,0.12223071046600459
Case8014,CenterH,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,3561,5133,3663,0,439,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.12223071046600459,0.12223071046600459
Case8026,CenterH,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,3778,5263,5157,0,1726,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.5228758169934641,0.5228758169934641
Case8026,CenterH,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,3778,5263,5157,0,1726,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.5228758169934641,0.5228758169934641
Case8030,CenterH,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,3615,5144,4974,0,1200,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.6942355889724311,0.6942355889724311
Case8030,CenterH,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,3615,5144,4974,0,1200,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.6942355889724311,0.6942355889724311
Case8035,CenterH,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,3555,6728,1615,0,2382,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.5944676409185804,0.5944676409185804
Case8035,CenterH,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,3555,6728,1615,0,2382,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.5944676409185804,0.5944676409185804
Case2002,CenterB,M2,full-data single checkpoint fine-scar neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,0,1092,0,77154,1104,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.0,0.43213296398891965,0.0,0.08053641273980257,0.8155867693701858,0.10838510067438543
Case2002,CenterB,M3,coarse only,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,9510,5265,6882,0,0,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.30951337132836476,0.6886311910696868,0.6189214758751183,0.0,0.0,0.0
Case2002,CenterB,M4,coarse plus fine scar,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,0,0,0,25912,1146,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.0,0.0,0.0,0.21500017068924315,0.8145842596709649,0.2796905713017564
Case2002,CenterB,M5,coarse plus edema,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,3856,4159,4961,10149,0,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.46635367762128327,0.6459795591675902,0.603537981269511,0.4477457501847746,0.0,0.5637941638761703
Case2002,CenterB,M6,ensemble no TTA neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,3783,4172,5223,9189,1260,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.4811553363860514,0.6483894762724367,0.5846706318033891,0.44630071599045346,0.8201438848920863,0.5542087993035559
Case2002,CenterB,M7,ensemble plus TTA neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,4016,4309,5548,8398,1104,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.46794112671290816,0.6523999516382541,0.6160675617150282,0.4786484421427965,0.8155867693701858,0.577005577005577
Case2002,CenterB,M8,class thresholds,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,3485,4091,5247,9834,1146,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.49368029739776953,0.6407549981373402,0.6010072747621712,0.4455542943624669,0.8145842596709649,0.543067770305225
Case2002,CenterB,M9,postprocess,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,3485,4091,5247,9834,1146,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.49368029739776953,0.6407549981373402,0.6010072747621712,0.4455542943624669,0.8145842596709649,0.543067770305225
Case2002,CenterB,M10,exact final local recipe,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,3496,4091,5263,9003,1146,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.49304396215915414,0.6407549981373402,0.6023907943246565,0.4635012919896641,0.8145842596709649,0.5637941638761703
Case2017,CenterB,M2,full-data single checkpoint fine-scar neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,0,402,0,91300,1782,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.0,0.06772162668027905,0.0,0.08714819999582123,0.8429411764705882,0.12187001876475455
Case2017,CenterB,M3,coarse only,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,12333,10729,8512,0,0,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.5637045250541212,0.9030388116480231,0.7712131442718884,0.0,0.0,0.0
Case2017,CenterB,M4,coarse plus fine scar,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,0,0,0,36198,1841,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.0,0.0,0.0,0.1930576070901034,0.8407054061867592,0.2637537149209374
Case2017,CenterB,M5,coarse plus edema,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,4733,9192,4315,12961,0,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.6148690360702002,0.8553348909657321,0.5932965009208103,0.41799459241787956,0.0,0.5527077522235672
Case2017,CenterB,M6,ensemble no TTA neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,5548,9462,6646,10755,2024,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.6592068454829686,0.8752762563659076,0.7329309694454923,0.42248138630822957,0.7946183415705657,0.5575216536479091
Case2017,CenterB,M7,ensemble plus TTA neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,5471,9605,6699,11063,1782,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.6541359609174464,0.8738846208903946,0.7396453411867911,0.4396512754278334,0.8429411764705882,0.5583267143235372
Case2017,CenterB,M8,class thresholds,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,5006,9114,6402,12929,1841,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.6469169824319669,0.8558584970194469,0.7309411314008428,0.41092732407354043,0.8407054061867592,0.5244593945218645
Case2017,CenterB,M9,postprocess,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,5006,9114,6402,12923,1791,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.6469169824319669,0.8558584970194469,0.7309411314008428,0.41106947247045256,0.853036080962159,0.5234653560759371
Case2017,CenterB,M10,exact final local recipe,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,5092,9128,6586,11118,1791,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.646264318686955,0.856640625,0.7227060456897639,0.4323037323037323,0.853036080962159,0.5515858356641511
Case3004,CenterC,M2,full-data single checkpoint fine-scar neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,0,1255,0,100560,1309,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.0,0.4968304278922345,0.0,0.018684611228449336,0.7627118644067796,0.043896116365032885
Case3004,CenterC,M3,coarse only,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,8229,4142,14081,0,0,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.7054607997706751,0.9068683049779458,0.8852206448772972,0.0,0.0,0.0
Case3004,CenterC,M4,coarse plus fine scar,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,0,0,0,29693,1354,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.0,0.0,0.0,0.06065700982928091,0.7600831600831601,0.13716137161371614
Case3004,CenterC,M5,coarse plus edema,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,4938,3131,12523,5591,0,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.7708899934352433,0.8529751588677065,0.8670583200404622,0.3451508936419572,0.0,0.5641741779865431
Case3004,CenterC,M6,ensemble no TTA neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,4412,3150,13399,4225,1589,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.7469665581532998,0.8431513754861011,0.8651943263478686,0.27912087912087913,0.7303030303030303,0.5432098765432098
Case3004,CenterC,M7,ensemble plus TTA neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,4641,3385,13712,3747,1309,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.7736831950607757,0.8696015603232098,0.8763200951955972,0.3436370935367322,0.7627118644067796,0.593843639335331
Case3004,CenterC,M8,class thresholds,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,4395,3196,13561,4363,1354,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.7596837944664032,0.8524824724567177,0.8722186904005086,0.31475526973919254,0.7600831600831601,0.5552917655879045
Case3004,CenterC,M9,postprocess,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,4395,3196,13561,4362,1354,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.7596837944664032,0.8524824724567177,0.8722186904005086,0.31481150616401643,0.7600831600831601,0.5553611597100725
Case3004,CenterC,M10,exact final local recipe,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,4395,3202,13621,4250,1354,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.7596837944664032,0.8534667619728378,0.872728629528749,0.3212397447584321,0.7600831600831601,0.5632446134347275
Case3034,CenterC,M2,full-data single checkpoint fine-scar neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,0,1665,0,105280,2765,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.0,0.31109865470852016,0.0,0.024301974535431002,0.8322956416951195,0.06435142470686242
Case3034,CenterC,M3,coarse only,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,12176,8870,8479,0,0,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.6707631932252401,0.915852364732816,0.8998282092293111,0.0,0.0,0.0
Case3034,CenterC,M4,coarse plus fine scar,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,0,0,0,30899,2835,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.0,0.0,0.0,0.07987111565511044,0.8259061200237671,0.1924127953705192
Case3034,CenterC,M5,coarse plus edema,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,6787,7464,8100,7551,0,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.7050153824139658,0.878143367872508,0.8715307235486608,0.2992496360174712,0.0,0.6362738939244369
Case3034,CenterC,M6,ensemble no TTA neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,5883,7383,8374,4995,3065,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.6902776715367551,0.8673730361709902,0.8940152598950882,0.3825513886709556,0.7967418071604471,0.6009268795056643
Case3034,CenterC,M7,ensemble plus TTA neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,6324,7831,8452,4239,2765,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.729909723249963,0.8927089508002372,0.8994897353743918,0.43581983265088126,0.8322956416951195,0.6627029067572668
Case3034,CenterC,M8,class thresholds,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,5950,7626,8435,4839,2835,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.7191780821917808,0.8808880888088809,0.8986161430183525,0.4014798134148303,0.8259061200237671,0.6298597550150896
Case3034,CenterC,M9,postprocess,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,5950,7626,8435,4801,2835,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.7191780821917808,0.8808880888088809,0.8986161430183525,0.4039488590386794,0.8259061200237671,0.6319914499465622
Case3034,CenterC,M10,exact final local recipe,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,1,6014,7653,8435,4702,2835,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.7243259618297485,0.8818595734483585,0.8986161430183525,0.4105263157894737,0.8259061200237671,0.6376134423578039
Case1001,CenterA,M2,full-data single checkpoint fine-scar neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,0,0,11,18,151182,1109,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.0,0.001198191819617668,0.0,,0.754248966467616,0.013928103339223652
Case1001,CenterA,M3,coarse only,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,0,10315,17867,9340,0,0,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.5850224541813327,0.8725184305712786,0.0,,0.0,0.0
Case1001,CenterA,M4,coarse plus fine scar,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,0,0,0,0,43539,1158,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.0,0.0,1.0,,0.7493261455525606,0.04636731126406643
Case1001,CenterA,M5,coarse plus edema,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,0,8270,7911,1438,19552,0,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.5560867456523245,0.5334145691329347,0.0,,0.0,0.08205625606207566
Case1001,CenterA,M6,ensemble no TTA neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,0,7281,10046,4957,16219,1130,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.5773579291877418,0.6303000422594731,0.0,,0.6897179253867152,0.1032741488841831
Case1001,CenterA,M7,ensemble plus TTA neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,0,7258,10709,4862,15312,1109,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.5905670218314581,0.656182249905365,0.0,,0.754248966467616,0.11161301389444794
Case1001,CenterA,M8,class thresholds,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,0,6781,7904,4036,20093,1158,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.5772558714462299,0.5414032147482288,0.0,,0.7493261455525606,0.08987857878937229
Case1001,CenterA,M9,postprocess,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,0,6781,7904,4036,20091,1100,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.5772558714462299,0.5414032147482288,0.0,,0.7453874538745388,0.08778471629453255
Case1001,CenterA,M10,exact final local recipe,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,0,6820,7905,4721,18624,1100,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.5755218362474005,0.5414587697581413,0.0,,0.7453874538745388,0.09397845325125048
Case1015,CenterA,M2,full-data single checkpoint fine-scar neutral-threshold,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,0,0,1062,0,187418,2619,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.0,0.1433391820758537,1.0,,0.7,0.01898278935462686
Case1015,CenterA,M3,coarse only,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,0,10581,16752,10972,0,0,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.6256571394041937,0.8737380359250033,0.0,,0.0,0.0
Case1015,CenterA,M4,coarse plus fine scar,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,0,0,0,0,46632,2722,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.0,0.0,1.0,,0.696896324014968,0.07116756228627259
Case1015,CenterA,M5,coarse plus edema,gpu_full_weight_recipe_on_train_cases_trained_on_case_true,full_data_downloaded_weights,0,7433,4973,2205,25496,0,"Full-data weights are recipe-mechanism evidence, not fair validation evidence.",0.5818968733676592,0.37492658444124083,0.0,,0.0,0.08646630303474027
