checkpoint,class_id,component_count_mean,decode_mode,dice_mean,empty_prediction_rate,group,hd95_mean,hd_mean,metric_name,n,pred_gt_volume_ratio_mean,remote_fp_mean,variant
best,4,70.0,threshold_sweep_proposal_t0.90,0.1784958087862749,0.0,complete_modality,,,myops_edema,16,2.0343803126477518,53.625,proposal_pos_neg_basic
best,4,47.285714285714285,threshold_sweep_proposal_t0.90,0.33377517192002415,0.0,CenterB,,,myops_edema,7,1.789013577840297,30.857142857142858,proposal_pos_neg_basic
best,4,87.66666666666667,threshold_sweep_proposal_t0.90,0.057722970793358835,0.0,CenterC,,,myops_edema,9,2.225221106386884,71.33333333333333,proposal_pos_neg_basic
best,4,20.375,threshold_sweep_proposal_t0.90,0.20833333333333334,0.20833333333333334,LGE-only,,,myops_edema,24,,20.375,proposal_pos_neg_basic
best,4,19.785714285714285,threshold_sweep_proposal_t0.90,0.17857142857142858,0.17857142857142858,no_T2_empty_GT,,,myops_edema,28,,19.785714285714285,proposal_pos_neg_basic
best,5,102.45454545454545,threshold_sweep_proposal_t0.90,0.10476356336424372,0.0,all_cases,,,myops_scar,44,4.327694341238659,80.11363636363636,proposal_pos_neg_basic
best,5,104.18604651162791,threshold_sweep_proposal_t0.90,0.10719992530294706,0.0,gt_positive_only,,,myops_scar,43,4.327694341238659,81.32558139534883,proposal_pos_neg_basic
best,5,31.75,threshold_sweep_proposal_t0.90,0.15380709392556158,0.0,t2_present,,,myops_scar,16,0.845726063694211,24.125,proposal_pos_neg_basic
best,5,31.75,threshold_sweep_proposal_t0.90,0.15380709392556158,0.0,complete_modality,,,myops_scar,16,0.845726063694211,24.125,proposal_pos_neg_basic
best,5,22.428571428571427,threshold_sweep_proposal_t0.90,0.19702153099774908,0.0,CenterB,,,myops_scar,7,1.1280170135193315,13.142857142857142,proposal_pos_neg_basic
best,5,39.0,threshold_sweep_proposal_t0.90,0.12019586509163796,0.0,CenterC,,,myops_scar,9,0.6261664360524506,32.666666666666664,proposal_pos_neg_basic
best,5,156.20833333333334,threshold_sweep_proposal_t0.90,0.07461669047244603,0.0,LGE-only,,,myops_scar,24,7.096002442067938,123.95833333333333,proposal_pos_neg_basic
best,5,28.0,threshold_sweep_proposal_t0.90,0.0,0.0,no_T2_empty_GT,,,myops_scar,1,,28.0,proposal_pos_neg_basic
final,4,52.77272727272727,mixed_priority_t0.50,0.12513450542374258,0.20454545454545456,all_cases,,,myops_edema,44,0.6601926993686517,47.02272727272727,proposal_pos_neg_basic
final,4,43.0625,mixed_priority_t0.50,0.15661988991529208,0.375,gt_positive_only,,,myops_edema,16,0.6601926993686517,27.25,proposal_pos_neg_basic
final,4,43.0625,mixed_priority_t0.50,0.15661988991529208,0.375,t2_present,,,myops_edema,16,0.6601926993686517,27.25,proposal_pos_neg_basic
final,4,43.0625,mixed_priority_t0.50,0.15661988991529208,0.375,complete_modality,,,myops_edema,16,0.6601926993686517,27.25,proposal_pos_neg_basic
final,4,56.142857142857146,mixed_priority_t0.50,0.32908287583119705,0.0,CenterB,,,myops_edema,7,1.2792413670408824,34.285714285714285,proposal_pos_neg_basic
final,4,32.888888888888886,mixed_priority_t0.50,0.022482011980699317,0.6666666666666666,CenterC,,,myops_edema,9,0.17871040229024981,21.77777777777778,proposal_pos_neg_basic
final,4,58.375,mixed_priority_t0.50,0.125,0.125,LGE-only,,,myops_edema,24,,58.375,proposal_pos_neg_basic
final,4,58.32142857142857,mixed_priority_t0.50,0.10714285714285714,0.10714285714285714,no_T2_empty_GT,,,myops_edema,28,,58.32142857142857,proposal_pos_neg_basic
final,5,112.18181818181819,mixed_priority_t0.50,0.11731691755080766,0.25,all_cases,,,myops_scar,44,2.9616930454576407,85.77272727272727,proposal_pos_neg_basic
final,5,114.79069767441861,mixed_priority_t0.50,0.0967894040054776,0.23255813953488372,gt_positive_only,,,myops_scar,43,2.9616930454576407,87.76744186046511,proposal_pos_neg_basic
final,5,22.9375,mixed_priority_t0.50,0.11309571609787147,0.4375,t2_present,,,myops_scar,16,0.36301419075213215,14.3125,proposal_pos_neg_basic
final,5,22.9375,mixed_priority_t0.50,0.11309571609787147,0.4375,complete_modality,,,myops_scar,16,0.36301419075213215,14.3125,proposal_pos_neg_basic
final,5,35.142857142857146,mixed_priority_t0.50,0.18388259271487842,0.0,CenterB,,,myops_scar,7,0.6117611689024708,18.857142857142858,proposal_pos_neg_basic
final,5,13.444444444444445,mixed_priority_t0.50,0.05803925650686607,0.7777777777777778,CenterC,,,myops_scar,9,0.16954431885742433,10.777777777777779,proposal_pos_neg_basic
final,5,174.95833333333334,mixed_priority_t0.50,0.08209248047564877,0.125,LGE-only,,,myops_scar,24,4.887927639822569,136.29166666666666,proposal_pos_neg_basic
final,5,0.0,mixed_priority_t0.50,1.0,1.0,no_T2_empty_GT,,,myops_scar,1,,0.0,proposal_pos_neg_basic
final,4,14.0,original_evidence_priority_t0.50,0.25116556025014064,0.36363636363636365,all_cases,,,myops_edema,44,0.2940030984870291,10.386363636363637,proposal_pos_neg_basic
final,4,21.375,original_evidence_priority_t0.50,0.12820529068788672,0.4375,gt_positive_only,,,myops_edema,16,0.2940030984870291,11.4375,proposal_pos_neg_basic
final,4,21.375,original_evidence_priority_t0.50,0.12820529068788672,0.4375,t2_present,,,myops_edema,16,0.2940030984870291,11.4375,proposal_pos_neg_basic
final,4,21.375,original_evidence_priority_t0.50,0.12820529068788672,0.4375,complete_modality,,,myops_edema,16,0.2940030984870291,11.4375,proposal_pos_neg_basic
final,4,32.142857142857146,original_evidence_priority_t0.50,0.281222055406899,0.0,CenterB,,,myops_edema,7,0.5805710667325522,15.142857142857142,proposal_pos_neg_basic
final,4,13.0,original_evidence_priority_t0.50,0.009192251461988304,0.7777777777777778,CenterC,,,myops_edema,9,0.07111690096273338,8.555555555555555,proposal_pos_neg_basic
final,4,10.416666666666666,original_evidence_priority_t0.50,0.375,0.375,LGE-only,,,myops_edema,24,,10.416666666666666,proposal_pos_neg_basic
final,4,9.785714285714286,original_evidence_priority_t0.50,0.32142857142857145,0.32142857142857145,no_T2_empty_GT,,,myops_edema,28,,9.785714285714286,proposal_pos_neg_basic
final,5,75.22727272727273,original_evidence_priority_t0.50,0.1075611866824737,0.25,all_cases,,,myops_scar,44,1.3845298312590195,55.0,proposal_pos_neg_basic
final,5,76.97674418604652,original_evidence_priority_t0.50,0.08680679567508937,0.23255813953488372,gt_positive_only,,,myops_scar,43,1.3845298312590195,56.27906976744186,proposal_pos_neg_basic
final,5,17.125,original_evidence_priority_t0.50,0.09980056496065667,0.4375,t2_present,,,myops_scar,16,0.2392006014678152,10.625,proposal_pos_neg_basic
final,5,17.125,original_evidence_priority_t0.50,0.09980056496065667,0.4375,complete_modality,,,myops_scar,16,0.2392006014678152,10.625,proposal_pos_neg_basic
final,5,25.428571428571427,original_evidence_priority_t0.50,0.16332295962285429,0.0,CenterB,,,myops_scar,7,0.3943962004844983,14.571428571428571,proposal_pos_neg_basic
final,5,10.666666666666666,original_evidence_priority_t0.50,0.05039425800116963,0.7777777777777778,CenterC,,,myops_scar,9,0.11849291334372831,7.555555555555555,proposal_pos_neg_basic
final,5,117.16666666666667,original_evidence_priority_t0.50,0.07588642976780385,0.125,LGE-only,,,myops_scar,24,2.2116233374098013,87.16666666666667,proposal_pos_neg_basic
final,5,0.0,original_evidence_priority_t0.50,1.0,1.0,no_T2_empty_GT,,,myops_scar,1,,0.0,proposal_pos_neg_basic
final,4,64.11363636363636,proposal_priority_t0.50,0.1265439100674508,0.20454545454545456,all_cases,,,myops_edema,44,0.7678925399556128,58.0,proposal_pos_neg_basic
final,4,47.5,proposal_priority_t0.50,0.1604957526854897,0.375,gt_positive_only,,,myops_edema,16,0.7678925399556128,30.6875,proposal_pos_neg_basic
final,4,47.5,proposal_priority_t0.50,0.1604957526854897,0.375,t2_present,,,myops_edema,16,0.7678925399556128,30.6875,proposal_pos_neg_basic
final,4,47.5,proposal_priority_t0.50,0.1604957526854897,0.375,complete_modality,,,myops_edema,16,0.7678925399556128,30.6875,proposal_pos_neg_basic
final,4,61.285714285714285,proposal_priority_t0.50,0.33320913711793193,0.0,CenterB,,,myops_edema,7,1.4750227634813602,37.714285714285715,proposal_pos_neg_basic
final,4,36.77777777777778,proposal_priority_t0.50,0.026163120349145794,0.6666666666666666,CenterC,,,myops_edema,9,0.21790236610225389,25.22222222222222,proposal_pos_neg_basic
final,4,73.79166666666667,proposal_priority_t0.50,0.125,0.125,LGE-only,,,myops_edema,24,,73.79166666666667,proposal_pos_neg_basic
final,4,73.60714285714286,proposal_priority_t0.50,0.10714285714285714,0.10714285714285714,no_T2_empty_GT,,,myops_edema,28,,73.60714285714286,proposal_pos_neg_basic
final,5,127.20454545454545,proposal_priority_t0.50,0.09733659153695355,0.20454545454545456,all_cases,,,myops_scar,44,3.967738337467763,99.0,proposal_pos_neg_basic
final,5,130.13953488372093,proposal_priority_t0.50,0.09960023320060363,0.20930232558139536,gt_positive_only,,,myops_scar,43,3.967738337467763,101.27906976744185,proposal_pos_neg_basic
final,5,25.25,proposal_priority_t0.50,0.1174463473383785,0.375,t2_present,,,myops_scar,16,0.435549672944788,16.8125,proposal_pos_neg_basic
final,5,25.25,proposal_priority_t0.50,0.1174463473383785,0.375,complete_modality,,,myops_scar,16,0.435549672944788,16.8125,proposal_pos_neg_basic
final,5,37.57142857142857,proposal_priority_t0.50,0.1892981837323531,0.0,CenterB,,,myops_scar,7,0.7376396928019284,21.428571428571427,proposal_pos_neg_basic
final,5,15.666666666666666,proposal_priority_t0.50,0.061561585698620504,0.6666666666666666,CenterC,,,myops_scar,9,0.2005907686114567,13.222222222222221,proposal_pos_neg_basic
final,5,198.83333333333334,proposal_priority_t0.50,0.08371369144955935,0.125,LGE-only,,,myops_scar,24,6.601730628954801,157.625,proposal_pos_neg_basic
final,5,1.0,proposal_priority_t0.50,0.0,0.0,no_T2_empty_GT,,,myops_scar,1,,1.0,proposal_pos_neg_basic
final,4,53.31818181818182,raw_argmax_current,0.1911902270132947,0.2727272727272727,all_cases,,,myops_edema,44,0.6672561751676636,47.02272727272727,proposal_pos_neg_basic
final,4,47.625,raw_argmax_current,0.15077312428656037,0.375,gt_positive_only,,,myops_edema,16,0.6672561751676636,30.3125,proposal_pos_neg_basic
final,4,47.625,raw_argmax_current,0.15077312428656037,0.375,t2_present,,,myops_edema,16,0.6672561751676636,30.3125,proposal_pos_neg_basic
final,4,47.625,raw_argmax_current,0.15077312428656037,0.375,complete_modality,,,myops_edema,16,0.6672561751676636,30.3125,proposal_pos_neg_basic
final,4,65.85714285714286,raw_argmax_current,0.31317451005694114,0.0,CenterB,,,myops_edema,7,1.281419672423373,40.142857142857146,proposal_pos_neg_basic
final,4,33.44444444444444,raw_argmax_current,0.024460935354042018,0.6666666666666666,CenterC,,,myops_edema,9,0.18957345507988962,22.666666666666668,proposal_pos_neg_basic
final,4,54.708333333333336,raw_argmax_current,0.25,0.25,LGE-only,,,myops_edema,24,,54.708333333333336,proposal_pos_neg_basic
final,4,56.57142857142857,raw_argmax_current,0.21428571428571427,0.21428571428571427,no_T2_empty_GT,,,myops_edema,28,,56.57142857142857,proposal_pos_neg_basic
final,5,196.4090909090909,raw_argmax_current,0.06265400755651565,0.2727272727272727,all_cases,,,myops_scar,44,1.3681062425419976,132.88636363636363,proposal_pos_neg_basic
final,5,200.97674418604652,raw_argmax_current,0.040855263546202066,0.2558139534883721,gt_positive_only,,,myops_scar,43,1.3681062425419976,135.97674418604652,proposal_pos_neg_basic
final,5,56.0,raw_argmax_current,0.015493305829696484,0.4375,t2_present,,,myops_scar,16,0.41136795320102937,40.9375,proposal_pos_neg_basic
final,5,56.0,raw_argmax_current,0.015493305829696484,0.4375,complete_modality,,,myops_scar,16,0.41136795320102937,40.9375,proposal_pos_neg_basic
final,5,105.85714285714286,raw_argmax_current,0.028372672585875943,0.0,CenterB,,,myops_scar,7,0.8955372051120262,76.57142857142857,proposal_pos_neg_basic
final,5,17.22222222222222,raw_argmax_current,0.005476020574890239,0.7777777777777778,CenterC,,,myops_scar,9,0.03479186838136508,13.222222222222221,proposal_pos_neg_basic
final,5,289.25,raw_argmax_current,0.05172537509585912,0.16666666666666666,LGE-only,,,myops_scar,24,1.9649940808359372,194.0,proposal_pos_neg_basic
final,5,0.0,raw_argmax_current,1.0,1.0,no_T2_empty_GT,,,myops_scar,1,,0.0,proposal_pos_neg_basic
final,4,81.45454545454545,threshold_sweep_mixed_t0.10,0.12676550679500972,0.20454545454545456,all_cases,,,myops_edema,44,0.8139601432977104,75.02272727272727,proposal_pos_neg_basic
final,4,49.75,threshold_sweep_mixed_t0.10,0.16110514368627668,0.375,gt_positive_only,,,myops_edema,16,0.8139601432977104,32.0625,proposal_pos_neg_basic
final,4,49.75,threshold_sweep_mixed_t0.10,0.16110514368627668,0.375,t2_present,,,myops_edema,16,0.8139601432977104,32.0625,proposal_pos_neg_basic
final,4,49.75,threshold_sweep_mixed_t0.10,0.16110514368627668,0.375,complete_modality,,,myops_edema,16,0.8139601432977104,32.0625,proposal_pos_neg_basic
final,4,65.57142857142857,threshold_sweep_mixed_t0.10,0.3348473075344813,0.0,CenterB,,,myops_edema,7,1.5640662180287959,40.57142857142857,proposal_pos_neg_basic
final,4,37.44444444444444,threshold_sweep_mixed_t0.10,0.025972349582117558,0.6666666666666666,CenterC,,,myops_edema,9,0.23054430739575466,25.444444444444443,proposal_pos_neg_basic
final,4,101.875,threshold_sweep_mixed_t0.10,0.125,0.125,LGE-only,,,myops_edema,24,,101.875,proposal_pos_neg_basic
final,4,99.57142857142857,threshold_sweep_mixed_t0.10,0.10714285714285714,0.10714285714285714,no_T2_empty_GT,,,myops_edema,28,,99.57142857142857,proposal_pos_neg_basic
final,5,141.27272727272728,threshold_sweep_mixed_t0.10,0.11831366864160892,0.25,all_cases,,,myops_scar,44,4.917521393123615,111.72727272727273,proposal_pos_neg_basic
final,5,144.5581395348837,threshold_sweep_mixed_t0.10,0.09780933535420445,0.23255813953488372,gt_positive_only,,,myops_scar,43,4.917521393123615,114.32558139534883,proposal_pos_neg_basic
final,5,28.75,threshold_sweep_mixed_t0.10,0.11681674617942533,0.4375,t2_present,,,myops_scar,16,0.48514051535528846,19.375,proposal_pos_neg_basic
final,5,28.75,threshold_sweep_mixed_t0.10,0.11681674617942533,0.4375,complete_modality,,,myops_scar,16,0.48514051535528846,19.375,proposal_pos_neg_basic
final,5,44.714285714285715,threshold_sweep_mixed_t0.10,0.18839229768431096,0.0,CenterB,,,myops_scar,7,0.8494759658527548,27.0,proposal_pos_neg_basic
final,5,16.333333333333332,threshold_sweep_mixed_t0.10,0.061146872786736486,0.7777777777777778,CenterC,,,myops_scar,9,0.20176849830170385,13.444444444444445,proposal_pos_neg_basic
final,5,219.08333333333334,threshold_sweep_mixed_t0.10,0.08057362733185887,0.125,LGE-only,,,myops_scar,24,8.232607267648351,176.29166666666666,proposal_pos_neg_basic
final,5,0.0,threshold_sweep_mixed_t0.10,1.0,1.0,no_T2_empty_GT,,,myops_scar,1,,0.0,proposal_pos_neg_basic
final,4,66.20454545454545,threshold_sweep_mixed_t0.20,0.12611078452945043,0.20454545454545456,all_cases,,,myops_edema,44,0.7489412148461474,60.15909090909091,proposal_pos_neg_basic
final,4,46.1875,threshold_sweep_mixed_t0.20,0.1593046574559886,0.375,gt_positive_only,,,myops_edema,16,0.7489412148461474,29.5625,proposal_pos_neg_basic
final,4,46.1875,threshold_sweep_mixed_t0.20,0.1593046574559886,0.375,t2_present,,,myops_edema,16,0.7489412148461474,29.5625,proposal_pos_neg_basic
final,4,46.1875,threshold_sweep_mixed_t0.20,0.1593046574559886,0.375,complete_modality,,,myops_edema,16,0.7489412148461474,29.5625,proposal_pos_neg_basic
final,4,60.714285714285715,threshold_sweep_mixed_t0.20,0.3318789322477026,0.0,CenterB,,,myops_edema,7,1.4440054128172553,36.857142857142854,proposal_pos_neg_basic
final,4,34.888888888888886,threshold_sweep_mixed_t0.20,0.025080221506877696,0.6666666666666666,CenterC,,,myops_edema,9,0.20833572753528581,23.88888888888889,proposal_pos_neg_basic
final,4,78.625,threshold_sweep_mixed_t0.20,0.125,0.125,LGE-only,,,myops_edema,24,,78.625,proposal_pos_neg_basic
final,4,77.64285714285714,threshold_sweep_mixed_t0.20,0.10714285714285714,0.10714285714285714,no_T2_empty_GT,,,myops_edema,28,,77.64285714285714,proposal_pos_neg_basic
final,5,128.38636363636363,threshold_sweep_mixed_t0.20,0.11821603748033258,0.25,all_cases,,,myops_scar,44,4.0557141898772215,100.38636363636364,proposal_pos_neg_basic
final,5,131.37209302325581,threshold_sweep_mixed_t0.20,0.09770943370080543,0.23255813953488372,gt_positive_only,,,myops_scar,43,4.0557141898772215,102.72093023255815,proposal_pos_neg_basic
final,5,25.6875,threshold_sweep_mixed_t0.20,0.11486947048333715,0.4375,t2_present,,,myops_scar,16,0.43287219008164235,17.3125,proposal_pos_neg_basic
final,5,25.6875,threshold_sweep_mixed_t0.20,0.11486947048333715,0.4375,complete_modality,,,myops_scar,16,0.43287219008164235,17.3125,proposal_pos_neg_basic
final,5,39.0,threshold_sweep_mixed_t0.20,0.18519039466252443,0.0,CenterB,,,myops_scar,7,0.745758586403894,23.142857142857142,proposal_pos_neg_basic
final,5,15.333333333333334,threshold_sweep_mixed_t0.20,0.060175418343969285,0.7777777777777778,CenterC,,,myops_scar,9,0.1895161040532244,12.777777777777779,proposal_pos_neg_basic
final,5,200.08333333333334,threshold_sweep_mixed_t0.20,0.0819106591572963,0.125,LGE-only,,,myops_scar,24,6.7556025228998635,159.375,proposal_pos_neg_basic
final,5,0.0,threshold_sweep_mixed_t0.20,1.0,1.0,no_T2_empty_GT,,,myops_scar,1,,0.0,proposal_pos_neg_basic
final,4,60.70454545454545,threshold_sweep_mixed_t0.30,0.12570183866463294,0.20454545454545456,all_cases,,,myops_edema,44,0.7126185622087897,54.81818181818182,proposal_pos_neg_basic
final,4,45.75,threshold_sweep_mixed_t0.30,0.15818005632774065,0.375,gt_positive_only,,,myops_edema,16,0.7126185622087897,29.5625,proposal_pos_neg_basic
final,4,45.75,threshold_sweep_mixed_t0.30,0.15818005632774065,0.375,t2_present,,,myops_edema,16,0.7126185622087897,29.5625,proposal_pos_neg_basic
final,4,45.75,threshold_sweep_mixed_t0.30,0.15818005632774065,0.375,complete_modality,,,myops_edema,16,0.7126185622087897,29.5625,proposal_pos_neg_basic
final,4,60.0,threshold_sweep_mixed_t0.30,0.3309601589644912,0.0,CenterB,,,myops_edema,7,1.3768338607413801,37.42857142857143,proposal_pos_neg_basic
final,4,34.666666666666664,threshold_sweep_mixed_t0.30,0.023795532054712402,0.6666666666666666,CenterC,,,myops_edema,9,0.1960066633501084,23.444444444444443,proposal_pos_neg_basic
final,4,69.75,threshold_sweep_mixed_t0.30,0.125,0.125,LGE-only,,,myops_edema,24,,69.75,proposal_pos_neg_basic
final,4,69.25,threshold_sweep_mixed_t0.30,0.10714285714285714,0.10714285714285714,no_T2_empty_GT,,,myops_edema,28,,69.25,proposal_pos_neg_basic
final,5,120.11363636363636,threshold_sweep_mixed_t0.30,0.1181333571554294,0.25,all_cases,,,myops_scar,44,3.5962191427086054,93.38636363636364,proposal_pos_neg_basic
final,5,122.90697674418605,threshold_sweep_mixed_t0.30,0.09762483057764869,0.23255813953488372,gt_positive_only,,,myops_scar,43,3.5962191427086054,95.55813953488372,proposal_pos_neg_basic
final,5,23.9375,threshold_sweep_mixed_t0.30,0.11397174837574735,0.4375,t2_present,,,myops_scar,16,0.40531884580622823,15.8125,proposal_pos_neg_basic
final,5,23.9375,threshold_sweep_mixed_t0.30,0.11397174837574735,0.4375,complete_modality,,,myops_scar,16,0.40531884580622823,15.8125,proposal_pos_neg_basic
final,5,36.42857142857143,threshold_sweep_mixed_t0.30,0.18443508882396317,0.0,CenterB,,,myops_scar,7,0.6926561901286102,20.857142857142858,proposal_pos_neg_basic
final,5,14.222222222222221,threshold_sweep_mixed_t0.30,0.05916692802713502,0.7777777777777778,CenterC,,,myops_scar,9,0.1818342446665978,11.88888888888889,proposal_pos_neg_basic
final,5,187.29166666666666,threshold_sweep_mixed_t0.30,0.08254354269029852,0.125,LGE-only,,,myops_scar,24,5.969607710921685,148.45833333333334,proposal_pos_neg_basic
final,5,0.0,threshold_sweep_mixed_t0.30,1.0,1.0,no_T2_empty_GT,,,myops_scar,1,,0.0,proposal_pos_neg_basic
final,4,56.63636363636363,threshold_sweep_mixed_t0.40,0.12551951089178676,0.20454545454545456,all_cases,,,myops_edema,44,0.6846847147959713,50.72727272727273,proposal_pos_neg_basic
final,4,44.5625,threshold_sweep_mixed_t0.40,0.15767865495241357,0.375,gt_positive_only,,,myops_edema,16,0.6846847147959713,28.3125,proposal_pos_neg_basic
final,4,44.5625,threshold_sweep_mixed_t0.40,0.15767865495241357,0.375,t2_present,,,myops_edema,16,0.6846847147959713,28.3125,proposal_pos_neg_basic
final,4,44.5625,threshold_sweep_mixed_t0.40,0.15767865495241357,0.375,complete_modality,,,myops_edema,16,0.6846847147959713,28.3125,proposal_pos_neg_basic
final,4,59.0,threshold_sweep_mixed_t0.40,0.33058980565025337,0.0,CenterB,,,myops_edema,7,1.3245473835110941,35.714285714285715,proposal_pos_neg_basic
final,4,33.333333333333336,threshold_sweep_mixed_t0.40,0.023192204409649267,0.6666666666666666,CenterC,,,myops_edema,9,0.1870137502397645,22.555555555555557,proposal_pos_neg_basic
final,4,63.583333333333336,threshold_sweep_mixed_t0.40,0.125,0.125,LGE-only,,,myops_edema,24,,63.583333333333336,proposal_pos_neg_basic
final,4,63.535714285714285,threshold_sweep_mixed_t0.40,0.10714285714285714,0.10714285714285714,no_T2_empty_GT,,,myops_edema,28,,63.535714285714285,proposal_pos_neg_basic
final,5,116.36363636363636,threshold_sweep_mixed_t0.40,0.11788347601187323,0.25,all_cases,,,myops_scar,44,3.263566592409839,89.54545454545455,proposal_pos_neg_basic
final,5,119.06976744186046,threshold_sweep_mixed_t0.40,0.09736913824470747,0.23255813953488372,gt_positive_only,,,myops_scar,43,3.263566592409839,91.62790697674419,proposal_pos_neg_basic
final,5,22.9375,threshold_sweep_mixed_t0.40,0.11410733923657357,0.4375,t2_present,,,myops_scar,16,0.3827548472486784,14.8125,proposal_pos_neg_basic
final,5,22.9375,threshold_sweep_mixed_t0.40,0.11410733923657357,0.4375,complete_modality,,,myops_scar,16,0.3827548472486784,14.8125,proposal_pos_neg_basic
final,5,34.857142857142854,threshold_sweep_mixed_t0.40,0.18563282763855038,0.0,CenterB,,,myops_scar,7,0.6495899782804144,19.571428571428573,proposal_pos_neg_basic
final,5,13.666666666666666,threshold_sweep_mixed_t0.40,0.05847640381281381,0.7777777777777778,CenterC,,,myops_scar,9,0.1752164120017727,11.11111111111111,proposal_pos_neg_basic
final,5,181.79166666666666,threshold_sweep_mixed_t0.40,0.0822043830982494,0.125,LGE-only,,,myops_scar,24,5.40360457210098,142.29166666666666,proposal_pos_neg_basic
final,5,0.0,threshold_sweep_mixed_t0.40,1.0,1.0,no_T2_empty_GT,,,myops_scar,1,,0.0,proposal_pos_neg_basic
final,4,52.77272727272727,threshold_sweep_mixed_t0.50,0.12513450542374258,0.20454545454545456,all_cases,,,myops_edema,44,0.6601926993686517,47.02272727272727,proposal_pos_neg_basic
final,4,43.0625,threshold_sweep_mixed_t0.50,0.15661988991529208,0.375,gt_positive_only,,,myops_edema,16,0.6601926993686517,27.25,proposal_pos_neg_basic
final,4,43.0625,threshold_sweep_mixed_t0.50,0.15661988991529208,0.375,t2_present,,,myops_edema,16,0.6601926993686517,27.25,proposal_pos_neg_basic
final,4,43.0625,threshold_sweep_mixed_t0.50,0.15661988991529208,0.375,complete_modality,,,myops_edema,16,0.6601926993686517,27.25,proposal_pos_neg_basic
final,4,56.142857142857146,threshold_sweep_mixed_t0.50,0.32908287583119705,0.0,CenterB,,,myops_edema,7,1.2792413670408824,34.285714285714285,proposal_pos_neg_basic
final,4,32.888888888888886,threshold_sweep_mixed_t0.50,0.022482011980699317,0.6666666666666666,CenterC,,,myops_edema,9,0.17871040229024981,21.77777777777778,proposal_pos_neg_basic
final,4,58.375,threshold_sweep_mixed_t0.50,0.125,0.125,LGE-only,,,myops_edema,24,,58.375,proposal_pos_neg_basic
final,4,58.32142857142857,threshold_sweep_mixed_t0.50,0.10714285714285714,0.10714285714285714,no_T2_empty_GT,,,myops_edema,28,,58.32142857142857,proposal_pos_neg_basic
final,5,112.18181818181819,threshold_sweep_mixed_t0.50,0.11731691755080766,0.25,all_cases,,,myops_scar,44,2.9616930454576407,85.77272727272727,proposal_pos_neg_basic
final,5,114.79069767441861,threshold_sweep_mixed_t0.50,0.0967894040054776,0.23255813953488372,gt_positive_only,,,myops_scar,43,2.9616930454576407,87.76744186046511,proposal_pos_neg_basic
final,5,22.9375,threshold_sweep_mixed_t0.50,0.11309571609787147,0.4375,t2_present,,,myops_scar,16,0.36301419075213215,14.3125,proposal_pos_neg_basic
final,5,22.9375,threshold_sweep_mixed_t0.50,0.11309571609787147,0.4375,complete_modality,,,myops_scar,16,0.36301419075213215,14.3125,proposal_pos_neg_basic
final,5,35.142857142857146,threshold_sweep_mixed_t0.50,0.18388259271487842,0.0,CenterB,,,myops_scar,7,0.6117611689024708,18.857142857142858,proposal_pos_neg_basic
final,5,13.444444444444445,threshold_sweep_mixed_t0.50,0.05803925650686607,0.7777777777777778,CenterC,,,myops_scar,9,0.16954431885742433,10.777777777777779,proposal_pos_neg_basic
final,5,174.95833333333334,threshold_sweep_mixed_t0.50,0.08209248047564877,0.125,LGE-only,,,myops_scar,24,4.887927639822569,136.29166666666666,proposal_pos_neg_basic
final,5,0.0,threshold_sweep_mixed_t0.50,1.0,1.0,no_T2_empty_GT,,,myops_scar,1,,0.0,proposal_pos_neg_basic
final,4,48.36363636363637,threshold_sweep_mixed_t0.60,0.12501435814914735,0.20454545454545456,all_cases,,,myops_edema,44,0.6361853756971951,43.09090909090909,proposal_pos_neg_basic
final,4,41.375,threshold_sweep_mixed_t0.60,0.15628948491015524,0.375,gt_positive_only,,,myops_edema,16,0.6361853756971951,26.875,proposal_pos_neg_basic
final,4,41.375,threshold_sweep_mixed_t0.60,0.15628948491015524,0.375,t2_present,,,myops_edema,16,0.6361853756971951,26.875,proposal_pos_neg_basic
final,4,41.375,threshold_sweep_mixed_t0.60,0.15628948491015524,0.375,complete_modality,,,myops_edema,16,0.6361853756971951,26.875,proposal_pos_neg_basic
final,4,54.57142857142857,threshold_sweep_mixed_t0.60,0.3297071438728277,0.0,CenterB,,,myops_edema,7,1.2352892412159988,34.285714285714285,proposal_pos_neg_basic
final,4,31.11111111111111,threshold_sweep_mixed_t0.60,0.021409083494743394,0.6666666666666666,CenterC,,,myops_edema,9,0.17021570251590332,21.11111111111111,proposal_pos_neg_basic
final,4,52.041666666666664,threshold_sweep_mixed_t0.60,0.125,0.125,LGE-only,,,myops_edema,24,,52.041666666666664,proposal_pos_neg_basic
final,4,52.357142857142854,threshold_sweep_mixed_t0.60,0.10714285714285714,0.10714285714285714,no_T2_empty_GT,,,myops_edema,28,,52.357142857142854,proposal_pos_neg_basic
final,5,106.43181818181819,threshold_sweep_mixed_t0.60,0.11661177356492095,0.25,all_cases,,,myops_scar,44,2.670617717746085,80.88636363636364,proposal_pos_neg_basic
final,5,108.90697674418605,threshold_sweep_mixed_t0.60,0.0960678613222447,0.23255813953488372,gt_positive_only,,,myops_scar,43,2.670617717746085,82.76744186046511,proposal_pos_neg_basic
final,5,21.9375,threshold_sweep_mixed_t0.60,0.11206752793826572,0.4375,t2_present,,,myops_scar,16,0.34518328422298805,13.6875,proposal_pos_neg_basic
