direction,train_center,test_center,case_id,target,context,probe_model,valid_voxels,positive_voxels,AUROC,AUPRC,prevalence,AUPRC_lift
CenterB->CenterC,CenterB,CenterC,Case3006,injury,DEPLOYABLE_CONTEXT,raw,11735,2150,0.979546093096044,0.954566540217533,0.1832126118449084,5.210157371838488
CenterB->CenterC,CenterB,CenterC,Case3007,injury,DEPLOYABLE_CONTEXT,raw,17660,6282,0.6012265469385252,0.49023578848471444,0.35571913929784826,1.3781540949761313
CenterB->CenterC,CenterB,CenterC,Case3008,injury,DEPLOYABLE_CONTEXT,raw,21552,11923,0.5970047819651292,0.6987051565400533,0.5532201187824796,1.2629785736602557
CenterB->CenterC,CenterB,CenterC,Case3009,injury,DEPLOYABLE_CONTEXT,raw,12926,1499,0.9461436704718348,0.7476854666312547,0.1159678168033421,6.447353129870312
CenterB->CenterC,CenterB,CenterC,Case3010,injury,DEPLOYABLE_CONTEXT,raw,11617,3951,0.9353608907129556,0.8889615507532289,0.3401050185073599,2.6137854556062416
CenterB->CenterC,CenterB,CenterC,Case3011,injury,DEPLOYABLE_CONTEXT,raw,10576,4881,0.583511884879446,0.5788271987810157,0.46151664145234494,1.2541848912739237
CenterB->CenterC,CenterB,CenterC,Case3012,injury,DEPLOYABLE_CONTEXT,raw,13935,5488,0.7953769080988955,0.7771391669151887,0.3938284894151417,1.9732934203650063
CenterB->CenterC,CenterB,CenterC,Case3013,injury,DEPLOYABLE_CONTEXT,raw,15228,5491,0.7235750053393879,0.6709929584625269,0.3605857630680326,1.8608415172950938
CenterB->CenterC,CenterB,CenterC,Case3014,injury,DEPLOYABLE_CONTEXT,raw,14154,5213,0.8793283539836239,0.797190708797729,0.3683057792850078,2.1644805855213995
CenterB->CenterC,CenterB,CenterC,Case3015,injury,DEPLOYABLE_CONTEXT,raw,20857,5707,0.7251617346770598,0.6034436770833611,0.2736251618161768,2.2053661771381923
CenterB->CenterC,CenterB,CenterC,Case3016,injury,DEPLOYABLE_CONTEXT,raw,10934,4245,0.929597016073891,0.9024010852081943,0.38823852204133896,2.324347106164051
CenterB->CenterC,CenterB,CenterC,Case3017,injury,DEPLOYABLE_CONTEXT,raw,15682,3860,0.8316607834870089,0.6458735651440203,0.24614207371508737,2.6239868519659395
CenterB->CenterC,CenterB,CenterC,Case3018,injury,DEPLOYABLE_CONTEXT,raw,11122,2097,0.8507797314987643,0.6823135212768726,0.18854522567883475,3.618832133353065
CenterB->CenterC,CenterB,CenterC,Case3019,injury,DEPLOYABLE_CONTEXT,raw,17624,5109,0.7935714644872816,0.6263576559707512,0.2898887880163413,2.160682585403899
CenterB->CenterC,CenterB,CenterC,Case3020,injury,DEPLOYABLE_CONTEXT,raw,16950,7005,0.6836502117822183,0.6671876014899727,0.41327433628318583,1.614393982192011
CenterB->CenterC,CenterB,CenterC,Case3021,injury,DEPLOYABLE_CONTEXT,raw,14613,8079,0.8226603202466551,0.8745874665668432,0.5528638883186204,1.581921852821052
CenterB->CenterC,CenterB,CenterC,Case3022,injury,DEPLOYABLE_CONTEXT,raw,15458,4483,0.871533268937525,0.8219560828466244,0.29001164445594513,2.8342175169848582
CenterB->CenterC,CenterB,CenterC,Case3023,injury,DEPLOYABLE_CONTEXT,raw,12957,3477,0.7888671668796394,0.7030606516680793,0.26834915489696687,2.6199473292100386
CenterB->CenterC,CenterB,CenterC,Case3024,injury,DEPLOYABLE_CONTEXT,raw,12957,6069,0.841449731494702,0.8033471595981505,0.4683954619124797,1.715104489522695
CenterB->CenterC,CenterB,CenterC,Case3025,injury,DEPLOYABLE_CONTEXT,raw,15583,8683,0.5709224755352371,0.6752685099912995,0.5572097798883399,1.2118748348720971
CenterB->CenterC,CenterB,CenterC,Case3026,injury,DEPLOYABLE_CONTEXT,raw,12275,4860,0.8952310270861257,0.8486392858140939,0.3959266802443992,2.1434253566600825
CenterB->CenterC,CenterB,CenterC,Case3027,injury,DEPLOYABLE_CONTEXT,raw,19738,7370,0.8152478888048291,0.7344130262398171,0.3733914277029081,1.9668716841141802
CenterB->CenterC,CenterB,CenterC,Case3028,injury,DEPLOYABLE_CONTEXT,raw,16097,7925,0.660953583136076,0.6928014443697261,0.49232776293719327,1.407195564671228
CenterB->CenterC,CenterB,CenterC,Case3029,injury,DEPLOYABLE_CONTEXT,raw,9266,4060,0.9254507871743289,0.9078975010120933,0.43816101877832936,2.072063606989669
CenterB->CenterC,CenterB,CenterC,Case3030,injury,DEPLOYABLE_CONTEXT,raw,17345,11189,0.7562964757401491,0.8758558041704083,0.6450850389161141,1.3577369669618136
CenterB->CenterC,CenterB,CenterC,Case3031,injury,DEPLOYABLE_CONTEXT,raw,14898,4045,0.9118176298453875,0.8754989624567272,0.27151295475902804,3.224520035273257
CenterB->CenterC,CenterB,CenterC,Case3032,injury,DEPLOYABLE_CONTEXT,raw,14840,3570,0.9586264319392352,0.9233434270341742,0.24056603773584906,3.8382118927695084
CenterB->CenterC,CenterB,CenterC,Case3033,injury,DEPLOYABLE_CONTEXT,raw,16326,6212,0.7967859893670622,0.6878849883822324,0.38049736616440033,1.807857424392841
CenterB->CenterC,CenterB,CenterC,Case3034,injury,DEPLOYABLE_CONTEXT,raw,17646,6075,0.7692251488662055,0.7293106473878023,0.34427065623937436,2.1184223347827422
CenterB->CenterC,CenterB,CenterC,Case3035,injury,DEPLOYABLE_CONTEXT,raw,15814,5077,0.8184774258481414,0.788919449594244,0.3210446439863412,2.457351226291782
CenterB->CenterC,CenterB,CenterC,Case3036,injury,DEPLOYABLE_CONTEXT,raw,13936,6037,0.8402065391452461,0.7848952457217405,0.43319460390355913,1.8118767838956726
CenterB->CenterC,CenterB,CenterC,Case3037,injury,DEPLOYABLE_CONTEXT,raw,10663,4992,0.9781005277638368,0.9762331628760527,0.46816093031979744,2.0852512451416967
CenterB->CenterC,CenterB,CenterC,Case3038,injury,DEPLOYABLE_CONTEXT,raw,16214,7936,0.5993980550005261,0.6400257995575882,0.48945355865301593,1.3076333561021591
CenterB->CenterC,CenterB,CenterC,Case3039,injury,DEPLOYABLE_CONTEXT,raw,14522,6006,0.5424071974682589,0.520015780750375,0.4135793967773034,1.2573541738356555
CenterB->CenterC,CenterB,CenterC,Case3040,injury,DEPLOYABLE_CONTEXT,raw,14071,4038,0.8632555656970926,0.7304399235344275,0.2869732073058063,2.545324458656
CenterB->CenterC,CenterB,CenterC,Case3041,injury,DEPLOYABLE_CONTEXT,raw,16550,4576,0.7635698478696851,0.7230644054453143,0.27649546827794563,2.615104001337402
CenterB->CenterC,CenterB,CenterC,Case3042,injury,DEPLOYABLE_CONTEXT,raw,17129,9222,0.888005288764472,0.9163429937029128,0.5383851946990484,1.7020211601753625
CenterB->CenterC,CenterB,CenterC,Case3043,injury,DEPLOYABLE_CONTEXT,raw,14554,4994,0.6670750088390588,0.6791607078004461,0.3431359076542531,1.9792761196090696
CenterB->CenterC,CenterB,CenterC,Case3044,injury,DEPLOYABLE_CONTEXT,raw,16622,7945,0.6678488655838265,0.6986655681894818,0.4779809890506558,1.4617015826866666
CenterB->CenterC,CenterB,CenterC,Case3045,injury,DEPLOYABLE_CONTEXT,raw,15708,5252,0.8813284267850598,0.8546000716099924,0.3343519225872167,2.5559897038937094
CenterC->CenterB,CenterC,CenterB,Case2001,injury,DEPLOYABLE_CONTEXT,raw,12674,6770,0.8262893644446045,0.8579468858662513,0.5341644311188259,1.6061475378831418
CenterC->CenterB,CenterC,CenterB,Case2002,injury,DEPLOYABLE_CONTEXT,raw,10802,7654,0.8953821224105192,0.9475457023306244,0.7085724865765599,1.337260083168984
CenterC->CenterB,CenterC,CenterB,Case2003,injury,DEPLOYABLE_CONTEXT,raw,13652,8566,0.8465099334179178,0.9085741943988088,0.6274538529153237,1.448033493104429
CenterC->CenterB,CenterC,CenterB,Case2004,injury,DEPLOYABLE_CONTEXT,raw,18570,11748,0.7641921273150707,0.8704622973693352,0.6326332794830372,1.3759350410409052
CenterC->CenterB,CenterC,CenterB,Case2005,injury,DEPLOYABLE_CONTEXT,raw,12466,7038,0.8708272368360158,0.8993703417420083,0.5645756457564576,1.5930023700136224
CenterC->CenterB,CenterC,CenterB,Case2006,injury,DEPLOYABLE_CONTEXT,raw,12822,8900,0.760989577663311,0.8404964651280012,0.6941194821400718,1.2108815366147452
CenterC->CenterB,CenterC,CenterB,Case2007,injury,DEPLOYABLE_CONTEXT,raw,12178,9220,0.786826635808037,0.9220773365080859,0.7571029725734932,1.217902147938771
CenterC->CenterB,CenterC,CenterB,Case2008,injury,DEPLOYABLE_CONTEXT,raw,11694,8828,0.725912697371271,0.8791272085519402,0.7549170514793911,1.1645348410519243
CenterC->CenterB,CenterC,CenterB,Case2009,injury,DEPLOYABLE_CONTEXT,raw,7422,5460,0.758247732559659,0.8918892289670506,0.7356507679870655,1.2123812925629027
CenterC->CenterB,CenterC,CenterB,Case2010,injury,DEPLOYABLE_CONTEXT,raw,13910,5836,0.8970759762804069,0.8983321610080228,0.41955427749820273,2.141158389242906
CenterC->CenterB,CenterC,CenterB,Case2011,injury,DEPLOYABLE_CONTEXT,raw,21178,12960,0.7910273744174936,0.8474980490387999,0.6119558031919917,1.3849007471098536
CenterC->CenterB,CenterC,CenterB,Case2012,injury,DEPLOYABLE_CONTEXT,raw,1592,847,0.676278693850384,0.7301925106840848,0.532035175879397,1.3724515667167214
CenterC->CenterB,CenterC,CenterB,Case2013,injury,DEPLOYABLE_CONTEXT,raw,31650,7812,0.6471390754292274,0.5411739042857012,0.24682464454976302,2.19254404386104
CenterC->CenterB,CenterC,CenterB,Case2014,injury,DEPLOYABLE_CONTEXT,raw,12998,6370,0.8796415757705525,0.8976744667752499,0.4900753962148023,1.8317068632880216
CenterC->CenterB,CenterC,CenterB,Case2015,injury,DEPLOYABLE_CONTEXT,raw,15312,9146,0.8635708089032361,0.903681601246866,0.5973092998955067,1.5129206951992142
CenterC->CenterB,CenterC,CenterB,Case2016,injury,DEPLOYABLE_CONTEXT,raw,17126,9420,0.6821343062427436,0.7963871679886673,0.5500408735256336,1.447869069954768
CenterC->CenterB,CenterC,CenterB,Case2017,injury,DEPLOYABLE_CONTEXT,raw,21108,10136,0.8895767830922711,0.8896986495559949,0.48019708167519426,1.8527781269561898
CenterC->CenterB,CenterC,CenterB,Case2018,injury,DEPLOYABLE_CONTEXT,raw,26982,11342,0.5941322477485623,0.597634776650166,0.420354310280928,1.4217405698796313
CenterC->CenterB,CenterC,CenterB,Case2019,injury,DEPLOYABLE_CONTEXT,raw,9238,4428,0.8294406977333807,0.8339511318605219,0.47932452911885687,1.7398465573910349
CenterC->CenterB,CenterC,CenterB,Case2020,injury,DEPLOYABLE_CONTEXT,raw,9026,5290,0.8722687953109377,0.9173621431817254,0.5860846443607357,1.5652383184042065
CenterC->CenterB,CenterC,CenterB,Case2021,injury,DEPLOYABLE_CONTEXT,raw,15420,5272,0.925770672947808,0.8196913171077208,0.34189364461738003,2.3975038144539176
CenterC->CenterB,CenterC,CenterB,Case2022,injury,DEPLOYABLE_CONTEXT,raw,17308,7920,0.8510686326408524,0.836741568892351,0.4575918650335105,1.828576145756163
CenterC->CenterB,CenterC,CenterB,Case2023,injury,DEPLOYABLE_CONTEXT,raw,13040,5378,0.7501214621981004,0.7456338876308387,0.4124233128834356,1.8079334129241609
CenterC->CenterB,CenterC,CenterB,Case2024,injury,DEPLOYABLE_CONTEXT,raw,13722,6936,0.8638023836985775,0.8925271742586501,0.5054656755574989,1.765752290250461
CenterC->CenterB,CenterC,CenterB,Case2025,injury,DEPLOYABLE_CONTEXT,raw,12746,6376,0.8953447878524058,0.9181262465726686,0.5002353679585753,1.8353885098518246
CenterC->CenterB,CenterC,CenterB,Case2026,injury,DEPLOYABLE_CONTEXT,raw,10782,6526,0.7417472245200805,0.8447547875979086,0.6052680393248006,1.3956705669446292
CenterC->CenterB,CenterC,CenterB,Case2027,injury,DEPLOYABLE_CONTEXT,raw,14016,6256,0.8281748902496902,0.8223345701309731,0.4463470319634703,1.8423659422883183
CenterC->CenterB,CenterC,CenterB,Case2028,injury,DEPLOYABLE_CONTEXT,raw,11046,3900,0.8362141990857357,0.7814510739417919,0.35306898424769145,2.2133098878874446
CenterC->CenterB,CenterC,CenterB,Case2029,injury,DEPLOYABLE_CONTEXT,raw,11742,4000,0.9380674244381297,0.9108025284339586,0.340657468915006,2.6736608222178853
CenterC->CenterB,CenterC,CenterB,Case2030,injury,DEPLOYABLE_CONTEXT,raw,6694,2642,0.8065556546126698,0.7948527546139067,0.39468180460113533,2.013907774180731
CenterC->CenterB,CenterC,CenterB,Case2031,injury,DEPLOYABLE_CONTEXT,raw,10702,3890,0.7404794502971469,0.5974189550945825,0.3634834610353205,1.6435932281291061
CenterC->CenterB,CenterC,CenterB,Case2032,injury,DEPLOYABLE_CONTEXT,raw,11616,3748,0.7816975018433827,0.6446064807202543,0.3226584022038568,1.9977985272269139
CenterC->CenterB,CenterC,CenterB,Case2033,injury,DEPLOYABLE_CONTEXT,raw,15104,4036,0.9017350352071687,0.7964509004993335,0.2672139830508475,2.9805734393314998
CenterC->CenterB,CenterC,CenterB,Case2034,injury,DEPLOYABLE_CONTEXT,raw,10286,3130,0.8091735615413326,0.7446755767286742,0.30429710285825395,2.447199035856595
CenterC->CenterB,CenterC,CenterB,Case2035,injury,DEPLOYABLE_CONTEXT,raw,10756,4748,0.8794555167667485,0.9009212407647506,0.4414280401636296,2.040924360923685
CenterB->CenterC,CenterB,CenterC,Case3001,injury,DEPLOYABLE_CONTEXT,rank_composite,11313,4441,0.7201241068055915,0.6249347051502909,0.39255723503933526,1.5919581894540062
CenterB->CenterC,CenterB,CenterC,Case3002,injury,DEPLOYABLE_CONTEXT,rank_composite,17796,10959,0.7554649122796481,0.7946249858835263,0.6158125421443021,1.2903683044788057
CenterB->CenterC,CenterB,CenterC,Case3003,injury,DEPLOYABLE_CONTEXT,rank_composite,7162,1839,0.9016048324460616,0.7399968673235928,0.2567718514381458,2.8819236344597994
CenterB->CenterC,CenterB,CenterC,Case3004,injury,DEPLOYABLE_CONTEXT,rank_composite,13380,3771,0.8867752733028201,0.6931973853752191,0.28183856502242155,2.459554764338486
CenterB->CenterC,CenterB,CenterC,Case3005,injury,DEPLOYABLE_CONTEXT,rank_composite,15678,5490,0.7822104186288665,0.6660035869188848,0.35017221584385766,1.9019315547749136
CenterB->CenterC,CenterB,CenterC,Case3006,injury,DEPLOYABLE_CONTEXT,rank_composite,11735,2150,0.8447615581516663,0.4833972652401668,0.1832126118449084,2.638449724462027
CenterB->CenterC,CenterB,CenterC,Case3007,injury,DEPLOYABLE_CONTEXT,rank_composite,17660,6282,0.6265096200160398,0.5228979351199012,0.35571913929784826,1.4699741378888023
CenterB->CenterC,CenterB,CenterC,Case3008,injury,DEPLOYABLE_CONTEXT,rank_composite,21552,11923,0.5965242824480589,0.6979308264364383,0.5532201187824796,1.261578895526136
CenterB->CenterC,CenterB,CenterC,Case3009,injury,DEPLOYABLE_CONTEXT,rank_composite,12926,1499,0.9145281242014673,0.5125587519673153,0.1159678168033421,4.419836176070391
CenterB->CenterC,CenterB,CenterC,Case3010,injury,DEPLOYABLE_CONTEXT,rank_composite,11617,3951,0.9267361930320044,0.8386500970988695,0.3401050185073599,2.4658562839781237
CenterB->CenterC,CenterB,CenterC,Case3011,injury,DEPLOYABLE_CONTEXT,rank_composite,10576,4881,0.5860807679308364,0.5801112886591113,0.46151664145234494,1.2569672175494286
CenterB->CenterC,CenterB,CenterC,Case3012,injury,DEPLOYABLE_CONTEXT,rank_composite,13935,5488,0.7880843415348179,0.696194492211921,0.3938284894151417,1.7677606138799415
CenterB->CenterC,CenterB,CenterC,Case3013,injury,DEPLOYABLE_CONTEXT,rank_composite,15228,5491,0.7678775133301401,0.7009104142935978,0.3605857630680326,1.9438105607107825
CenterB->CenterC,CenterB,CenterC,Case3014,injury,DEPLOYABLE_CONTEXT,rank_composite,14154,5213,0.8758936200747174,0.7279651899872559,0.3683057792850078,1.976523939973071
CenterB->CenterC,CenterB,CenterC,Case3015,injury,DEPLOYABLE_CONTEXT,rank_composite,20857,5707,0.7191247156956804,0.49894647011814725,0.2736251618161768,1.8234670627745222
CenterB->CenterC,CenterB,CenterC,Case3016,injury,DEPLOYABLE_CONTEXT,rank_composite,10934,4245,0.9079617556803085,0.8543566333617423,0.38823852204133896,2.2005972742467113
CenterB->CenterC,CenterB,CenterC,Case3017,injury,DEPLOYABLE_CONTEXT,rank_composite,15682,3860,0.8324915652997881,0.6323764862086616,0.24614207371508737,2.5691523463016144
CenterB->CenterC,CenterB,CenterC,Case3018,injury,DEPLOYABLE_CONTEXT,rank_composite,11122,2097,0.8696460449369037,0.6280185223666287,0.18854522567883475,3.3308640943069356
CenterB->CenterC,CenterB,CenterC,Case3019,injury,DEPLOYABLE_CONTEXT,rank_composite,17624,5109,0.8244223823171835,0.6713115495446015,0.2898887880163413,2.3157554803629004
CenterB->CenterC,CenterB,CenterC,Case3020,injury,DEPLOYABLE_CONTEXT,rank_composite,16950,7005,0.6974091263548374,0.6524584529002656,0.41327433628318583,1.5787538581955036
CenterB->CenterC,CenterB,CenterC,Case3021,injury,DEPLOYABLE_CONTEXT,rank_composite,14613,8079,0.8805113136488533,0.8982181037756203,0.5528638883186204,1.6246640859602846
CenterB->CenterC,CenterB,CenterC,Case3022,injury,DEPLOYABLE_CONTEXT,rank_composite,15458,4483,0.9004025229200467,0.7913229984789064,0.29001164445594513,2.7285904328545474
CenterB->CenterC,CenterB,CenterC,Case3023,injury,DEPLOYABLE_CONTEXT,rank_composite,12957,3477,0.7996332135589024,0.6615645364974447,0.26834915489696687,2.4653125393722726
CenterB->CenterC,CenterB,CenterC,Case3024,injury,DEPLOYABLE_CONTEXT,rank_composite,12957,6069,0.8685062020982472,0.8174570066111587,0.4683954619124797,1.745228280550467
CenterB->CenterC,CenterB,CenterC,Case3025,injury,DEPLOYABLE_CONTEXT,rank_composite,15583,8683,0.628732105213085,0.7077573476683832,0.5572097798883399,1.2701811296460226
CenterB->CenterC,CenterB,CenterC,Case3026,injury,DEPLOYABLE_CONTEXT,rank_composite,12275,4860,0.8943630556457408,0.8300666462725261,0.3959266802443992,2.09651606645993
CenterB->CenterC,CenterB,CenterC,Case3027,injury,DEPLOYABLE_CONTEXT,rank_composite,19738,7370,0.8507427580432543,0.7812381722814209,0.3733914277029081,2.092276668180554
CenterB->CenterC,CenterB,CenterC,Case3028,injury,DEPLOYABLE_CONTEXT,rank_composite,16097,7925,0.661103344342689,0.6861827488949085,0.49232776293719327,1.3937518875661
CenterB->CenterC,CenterB,CenterC,Case3029,injury,DEPLOYABLE_CONTEXT,rank_composite,9266,4060,0.9121263547744267,0.8735502180522223,0.43816101877832936,1.9936739705595794
CenterB->CenterC,CenterB,CenterC,Case3030,injury,DEPLOYABLE_CONTEXT,rank_composite,17345,11189,0.7847966602072687,0.8706497841123504,0.6450850389161141,1.3496666820474321
CenterB->CenterC,CenterB,CenterC,Case3031,injury,DEPLOYABLE_CONTEXT,rank_composite,14898,4045,0.9063868802061761,0.80326532196796,0.27151295475902804,2.9584788051121556
CenterB->CenterC,CenterB,CenterC,Case3032,injury,DEPLOYABLE_CONTEXT,rank_composite,14840,3570,0.9430664191142296,0.843211179051741,0.24056603773584906,3.5051131364503743
CenterB->CenterC,CenterB,CenterC,Case3033,injury,DEPLOYABLE_CONTEXT,rank_composite,16326,6212,0.8182143397846647,0.6739389413113918,0.38049736616440033,1.7712052729957795
CenterB->CenterC,CenterB,CenterC,Case3034,injury,DEPLOYABLE_CONTEXT,rank_composite,17646,6075,0.7328574878376586,0.628655280257668,0.34427065623937436,1.8260495597410387
CenterB->CenterC,CenterB,CenterC,Case3035,injury,DEPLOYABLE_CONTEXT,rank_composite,15814,5077,0.8119487965796144,0.777315189409915,0.3210446439863412,2.4212059100508956
CenterB->CenterC,CenterB,CenterC,Case3036,injury,DEPLOYABLE_CONTEXT,rank_composite,13936,6037,0.8592047986649741,0.775518264536439,0.43319460390355913,1.79023066665228
CenterB->CenterC,CenterB,CenterC,Case3037,injury,DEPLOYABLE_CONTEXT,rank_composite,10663,4992,0.9752477531322202,0.9710485405196594,0.46816093031979744,2.0741768003928542
CenterB->CenterC,CenterB,CenterC,Case3038,injury,DEPLOYABLE_CONTEXT,rank_composite,16214,7936,0.6112504773632402,0.5905910475473487,0.48945355865301593,1.2066334734038195
CenterB->CenterC,CenterB,CenterC,Case3039,injury,DEPLOYABLE_CONTEXT,rank_composite,14522,6006,0.5862290793596572,0.5174703850166846,0.4135793967773034,1.2511996222464694
CenterB->CenterC,CenterB,CenterC,Case3040,injury,DEPLOYABLE_CONTEXT,rank_composite,14071,4038,0.9069280882745188,0.7796019839803275,0.2869732073058063,2.716636829268744
CenterB->CenterC,CenterB,CenterC,Case3041,injury,DEPLOYABLE_CONTEXT,rank_composite,16550,4576,0.8534490996518096,0.7650108220705452,0.27649546827794563,2.7668114303469236
CenterB->CenterC,CenterB,CenterC,Case3042,injury,DEPLOYABLE_CONTEXT,rank_composite,17129,9222,0.9263804830262624,0.9259692037048601,0.5383851946990484,1.7199009423401157
CenterB->CenterC,CenterB,CenterC,Case3043,injury,DEPLOYABLE_CONTEXT,rank_composite,14554,4994,0.7234643077969714,0.6277125295479821,0.3431359076542531,1.8293408400162858
CenterB->CenterC,CenterB,CenterC,Case3044,injury,DEPLOYABLE_CONTEXT,rank_composite,16622,7945,0.7441390341123749,0.7168320187724952,0.4779809890506558,1.4997082210240926
CenterB->CenterC,CenterB,CenterC,Case3045,injury,DEPLOYABLE_CONTEXT,rank_composite,15708,5252,0.9116419962577742,0.8667363161757619,0.3343519225872167,2.5922875198950623
CenterC->CenterB,CenterC,CenterB,Case2001,injury,DEPLOYABLE_CONTEXT,rank_composite,12674,6770,0.8286829048127999,0.8380563060537692,0.5341644311188259,1.568910727167721
CenterC->CenterB,CenterC,CenterB,Case2002,injury,DEPLOYABLE_CONTEXT,rank_composite,10802,7654,0.8237534899657984,0.8999521017876266,0.7085724865765599,1.2700917955983724
CenterC->CenterB,CenterC,CenterB,Case2003,injury,DEPLOYABLE_CONTEXT,rank_composite,13652,8566,0.8188172997177934,0.8818547362023872,0.6274538529153237,1.405449551556735
CenterC->CenterB,CenterC,CenterB,Case2004,injury,DEPLOYABLE_CONTEXT,rank_composite,18570,11748,0.7860861088826463,0.8632385403294635,0.6326332794830372,1.3645164873951428
CenterC->CenterB,CenterC,CenterB,Case2005,injury,DEPLOYABLE_CONTEXT,rank_composite,12466,7038,0.8712470025336718,0.9013650996139608,0.5645756457564576,1.596535568597277
CenterC->CenterB,CenterC,CenterB,Case2006,injury,DEPLOYABLE_CONTEXT,rank_composite,12822,8900,0.7169736834566175,0.8232460773174177,0.6941194821400718,1.1860293486925764
CenterC->CenterB,CenterC,CenterB,Case2007,injury,DEPLOYABLE_CONTEXT,rank_composite,12178,9220,0.7828293506047793,0.9165660873606656,0.7571029725734932,1.2106227561690006
CenterC->CenterB,CenterC,CenterB,Case2008,injury,DEPLOYABLE_CONTEXT,rank_composite,11694,8828,0.842142270154185,0.9348966145088045,0.7549170514793911,1.2384097202158992
CenterC->CenterB,CenterC,CenterB,Case2009,injury,DEPLOYABLE_CONTEXT,rank_composite,7422,5460,0.7364859062106769,0.8508318808461577,0.7356507679870655,1.1565703698974692
CenterC->CenterB,CenterC,CenterB,Case2010,injury,DEPLOYABLE_CONTEXT,rank_composite,13910,5836,0.9042508059870461,0.8882304077180572,0.41955427749820273,2.1170810437556846
CenterC->CenterB,CenterC,CenterB,Case2011,injury,DEPLOYABLE_CONTEXT,rank_composite,21178,12960,0.7907057659488808,0.8506470093568015,0.6119558031919917,1.3900464787159215
CenterC->CenterB,CenterC,CenterB,Case2012,injury,DEPLOYABLE_CONTEXT,rank_composite,1592,847,0.622541460979533,0.7204178588860964,0.532035175879397,1.3540793758520255
CenterC->CenterB,CenterC,CenterB,Case2013,injury,DEPLOYABLE_CONTEXT,rank_composite,31650,7812,0.6468385853529931,0.4800414524621275,0.24682464454976302,1.9448684037924135
CenterC->CenterB,CenterC,CenterB,Case2014,injury,DEPLOYABLE_CONTEXT,rank_composite,12998,6370,0.8810504458038727,0.8925581325449512,0.4900753962148023,1.8212669712432143
CenterC->CenterB,CenterC,CenterB,Case2015,injury,DEPLOYABLE_CONTEXT,rank_composite,15312,9146,0.8551941017518173,0.8917989156199067,0.5973092998955067,1.4930270059011603
CenterC->CenterB,CenterC,CenterB,Case2016,injury,DEPLOYABLE_CONTEXT,rank_composite,17126,9420,0.6666671488232899,0.7780341513434998,0.5500408735256336,1.4145024284404222
CenterC->CenterB,CenterC,CenterB,Case2017,injury,DEPLOYABLE_CONTEXT,rank_composite,21108,10136,0.8733892143767834,0.882718463988752,0.48019708167519426,1.8382420420160395
CenterC->CenterB,CenterC,CenterB,Case2018,injury,DEPLOYABLE_CONTEXT,rank_composite,26982,11342,0.6490780369096417,0.6201404928991118,0.420354310280928,1.475280442550153
CenterC->CenterB,CenterC,CenterB,Case2019,injury,DEPLOYABLE_CONTEXT,rank_composite,9238,4428,0.8844294576001892,0.887903559613008,0.47932452911885687,1.8524058454618266
CenterC->CenterB,CenterC,CenterB,Case2020,injury,DEPLOYABLE_CONTEXT,rank_composite,9026,5290,0.8574493610424097,0.9139467354015858,0.5860846443607357,1.5594108192315146
CenterC->CenterB,CenterC,CenterB,Case2021,injury,DEPLOYABLE_CONTEXT,rank_composite,15420,5272,0.9144846148025909,0.8166172418465304,0.34189364461738003,2.3885124941717564
CenterC->CenterB,CenterC,CenterB,Case2022,injury,DEPLOYABLE_CONTEXT,rank_composite,17308,7920,0.8386388114205542,0.8180490509249247,0.4575918650335105,1.7877263855313885
CenterC->CenterB,CenterC,CenterB,Case2023,injury,DEPLOYABLE_CONTEXT,rank_composite,13040,5378,0.7811023069420852,0.7495289004158758,0.4124233128834356,1.8173776239165156
CenterC->CenterB,CenterC,CenterB,Case2024,injury,DEPLOYABLE_CONTEXT,rank_composite,13722,6936,0.8718447998814304,0.899608881224013,0.5054656755574989,1.7797625530789944
CenterC->CenterB,CenterC,CenterB,Case2025,injury,DEPLOYABLE_CONTEXT,rank_composite,12746,6376,0.8369482596629039,0.8587364498523224,0.5002353679585753,1.7166648039237298
CenterC->CenterB,CenterC,CenterB,Case2026,injury,DEPLOYABLE_CONTEXT,rank_composite,10782,6526,0.8006421753702367,0.8853823205283022,0.6052680393248006,1.4627937756567815
CenterC->CenterB,CenterC,CenterB,Case2027,injury,DEPLOYABLE_CONTEXT,rank_composite,14016,6256,0.812347857397105,0.7453661023509495,0.4463470319634703,1.669925078412869
CenterC->CenterB,CenterC,CenterB,Case2028,injury,DEPLOYABLE_CONTEXT,rank_composite,11046,3900,0.8093043983724084,0.6772200514845546,0.35306898424769145,1.9180955612047155
CenterC->CenterB,CenterC,CenterB,Case2029,injury,DEPLOYABLE_CONTEXT,rank_composite,11742,4000,0.8733922113149057,0.7660424359214117,0.340657468915006,2.248717570647304
CenterC->CenterB,CenterC,CenterB,Case2030,injury,DEPLOYABLE_CONTEXT,rank_composite,6694,2642,0.855100853925464,0.8366927111885714,0.39468180460113533,2.119917111542883
CenterC->CenterB,CenterC,CenterB,Case2031,injury,DEPLOYABLE_CONTEXT,rank_composite,10702,3890,0.8367646992227538,0.762817639918296,0.3634834610353205,2.0986309466338313
CenterC->CenterB,CenterC,CenterB,Case2032,injury,DEPLOYABLE_CONTEXT,rank_composite,11616,3748,0.8045347282997637,0.6835242448681165,0.3226584022038568,2.1184145219818675
CenterC->CenterB,CenterC,CenterB,Case2033,injury,DEPLOYABLE_CONTEXT,rank_composite,15104,4036,0.8709982268366774,0.6643590032918094,0.2672139830508475,2.4862434057778713
